chr	start	end	8Cell_siTfap2c_Klf5_ds
chr17	34087167	34087419	23.055914492834184
chr17	34097603	34099027	33.46570604436853
chr17	34112476	34112936	27.80483395120372
chr17	34119022	34119275	38.25894030092262
chr17	34121566	34121907	32.07800204033726
chr17	34124895	34125245	38.580463082449775
chr17	34172284	34172644	9.48040390279558
chr17	34187422	34187680	26.235752183337546
chr17	34206174	34206508	18.05066987568747
chr17	34263215	34263514	11.911541237081572
chr17	34295872	34296239	13.157452474173148
chr17	34305511	34305755	8.06662974201265
chr17	34313732	34314019	11.175172676192759
chr17	34398345	34398696	12.703228424756954
chr17	34402698	34403468	19.330541822507783
chr17	34411168	34411668	10.189287519454956
chr17	34419926	34420402	9.813861971141911
chr17	34571800	34572519	17.522919697290668
chr17	34579738	34579977	11.60141636437452
chr17	34593012	34593274	15.793101645607985
chr17	34603498	34604685	25.04647705589108
chr17	34611405	34611763	9.916935588394463
chr17	34621226	34621977	27.120236530126174
chr17	34627180	34627872	20.62957554607722
chr17	34637209	34637605	24.992667848413642
chr17	34646603	34647600	24.871274338801623
chr17	34653710	34654135	11.264472389221192
chr17	34773746	34774083	8.938468198747946
chr17	34837390	34837697	13.84784093974856
chr17	34852341	34852674	17.5588105004113
chr17	34853847	34854458	14.899999524489557
chr17	34874297	34874831	18.886157305499587
chr17	34890274	34890528	26.930344686733456
chr17	34891674	34892097	19.181585266798663
chr17	34930782	34931540	20.69541388262545
chr17	34947774	34948070	36.42300598685806
chr17	34952767	34953316	25.94593678146112
chr17	34964329	34965128	17.87789794052945
chr17	34982142	34982475	13.403085143000514
chr17	35003607	35003889	17.523583080751678
chr17	35004974	35005408	10.36483222108832
chr17	35010922	35011286	7.751785329737506
chr17	35021108	35021520	12.899840985687034
chr17	35050251	35050557	42.30631300982307
chr17	35052432	35053159	29.25925140777677
chr17	35055231	35055485	76.92262563555259
chr17	35058327	35058594	46.7010762361105
chr17	35060916	35061523	25.35817434603143
chr17	35088480	35089188	19.326441696134665
chr17	35099585	35100421	20.16407310791563
chr17	35106582	35107293	17.05336152920408
chr17	35116243	35116503	27.589461234899666
chr17	35117694	35117980	32.64957837208168
chr17	35135241	35135828	22.4909557524491
chr17	35138372	35138745	24.134903677666795
chr17	35153295	35153714	16.385169071912195
chr17	35154791	35155111	31.751402294635774
chr17	35155464	35155977	31.574116374084593
chr17	35159040	35159303	32.15036999227429
chr17	35165073	35165460	52.88467406240853
chr17	35186967	35187650	29.845136606152202
chr17	35192649	35193256	30.911609809913195
chr17	35220404	35220704	15.458464851379395
chr17	35236054	35236463	19.404316699300825
chr17	35243213	35243453	34.66970228056113
chr17	35244142	35244646	19.648285426790753
chr17	35246934	35247211	38.14263250853611
chr17	35248949	35249337	29.776010488726428
chr17	35252801	35253384	23.164740517045377
chr17	35258934	35259241	28.737327016526013
chr17	35262748	35263010	21.381352482861235
chr17	35274542	35275293	14.99703242331148
chr17	35301672	35302145	36.63040882538036
chr17	35389690	35389953	10.540356315134142
chr17	35391282	35391694	19.99810176219755
chr17	35420013	35420634	25.959784893981883
chr17	35429252	35430192	12.136429373761441
chr17	35434748	35435005	14.670622224473767
chr17	35436129	35437014	11.34044685687049
chr17	35470604	35471047	17.780577713426027
chr17	35477568	35478087	12.01149240210796
chr17	35483201	35484515	22.08264874468474
chr17	35488476	35489058	26.758805563359736
chr17	35502485	35502852	24.69006815918135
chr17	35503560	35504206	21.91899471164857
chr17	35516533	35516761	13.09617283260613
chr17	35517131	35517539	20.85655071922377
chr17	35534600	35535274	19.322672846763
chr17	35543122	35543400	14.541318032381346
chr17	35550088	35550312	11.846452849251884
chr17	35562250	35563320	22.291917217112033
chr17	35570096	35570714	20.10564216132303
chr17	35571045	35571331	17.243415502401497
chr17	35578198	35578795	17.406732401057106
chr17	35584544	35585115	17.51960032207536
chr17	35590796	35591261	22.625787238664525
chr17	35616923	35617192	16.475359760695675
chr17	35617475	35617778	13.349814471631948
chr17	35632655	35632899	31.71913995899138
chr17	35635507	35635730	23.079315963881967
chr17	35639117	35639477	24.720782560772367
chr17	35673966	35674702	28.32128850273464
chr17	35675881	35676244	30.102776545795198
chr17	35689696	35690252	13.107937712463544
chr17	35695051	35695374	22.239302100780947
chr17	35698349	35698600	16.32535327668209
chr17	35699163	35699917	24.596508448572944
chr17	35715159	35715499	24.524384784698487
chr17	35739690	35740059	17.944357280162613
chr17	35792502	35792849	19.537409463602117
chr17	35803363	35804530	30.530666892305845
chr17	35813799	35814364	21.80189784902387
chr17	35821778	35822231	31.897031737742306
chr17	35824276	35824994	18.818856964868424
chr17	35825466	35825919	20.321134761995562
chr17	35829654	35830103	26.5183443077954
chr17	35834876	35835186	109.92708328923871
chr17	35835428	35835852	146.54826151649908
chr17	35843680	35843985	21.514431171729917
chr17	35858255	35858892	31.39990023279115
chr17	35861637	35861900	28.62181755617091
chr17	35868304	35868722	17.391928513084302
chr17	35873729	35874206	21.572833555049616
chr17	35879314	35879618	16.622566379998858
chr17	35916510	35916775	37.53919252359642
chr17	35917216	35917704	42.10887754549746
chr17	35926432	35926865	16.185564858258182
chr17	35935308	35935964	30.509572055281662
chr17	35947945	35948441	11.622876613370833
chr17	35969333	35970202	22.262207282563484
chr17	35979311	35979784	20.039886109672693
chr17	35980614	35980848	21.562985204223892
chr17	35981611	35981845	18.510879426939873
chr17	35997486	35997727	21.28010123794999
chr17	36005379	36005644	26.934044827155347
chr17	36078194	36078441	13.822658395960264
chr17	36100525	36100747	15.365159593186936
chr17	36153489	36153873	9.99007116133968
chr17	36231210	36231695	61.25532970231833
chr17	36245705	36245940	36.394617161852246
chr17	36264331	36265965	25.056005741128722
chr17	36271744	36272186	17.091623528510738
chr17	36277297	36277613	14.99522426158567
chr17	36278852	36279097	21.958979890784438
chr17	36418342	36418573	17.32078169950675
chr17	36730046	36730378	12.43301043309361
chr17	36824132	36824357	15.659107127719455
chr17	36836811	36837055	13.468363648555318
chr17	36855145	36855470	15.299604679987981
chr17	36946470	36946855	18.135107634903548
chr17	36951444	36951688	20.97735797772642
chr17	36982096	36982989	14.739842986206192
chr17	36987441	36987834	14.563783908921646
chr17	36997002	36997457	14.029005427936932
chr17	37022034	37022258	17.005476244858333
chr17	37028504	37029208	21.31557297706604
chr17	37033443	37033808	19.523913992267765
chr17	37084503	37084821	14.55977706489323
chr17	37203523	37204039	12.500569951626682
chr17	37667379	37667736	13.16242254481596
chr17	37668042	37668308	8.974113550401272
chr17	37995684	37995915	9.060761352638146
chr17	38429043	38430027	16.656529308334598
chr17	38436272	38436583	12.234200995834694
chr17	38436826	38437125	12.276429128487374
chr17	39843362	39845616	169.55925072889963
chr17	39845852	39846747	249.3132772435023
chr17	39847532	39848648	231.64325649849403
chr17	40662059	40662306	14.693393881021724
chr17	41102004	41102310	27.093572259728425
chr17	41244017	41244719	10.83730972933973
chr17	41251301	41252098	11.174092793105686
chr17	41366696	41367466	12.025189834291284
chr17	42782111	42782549	13.222097712564686
chr17	42842691	42843318	16.073852554272616
chr17	42853178	42853608	17.134038381798323
chr17	42883106	42885005	25.953795024310924
chr17	42898261	42898901	23.215910974144936
chr17	42902574	42902872	24.172351472329773
chr17	42945456	42945701	36.51380709434042
chr17	43028134	43028647	18.391764040346498
chr17	43037840	43038179	18.455866169437193
chr17	43265424	43265735	12.318888054016702
chr17	43266665	43267214	16.59753854331206
chr17	43472772	43473081	11.05324157850642
chr17	43518565	43519156	14.297636086162173
chr17	43606896	43607182	14.901925628835505
chr17	43932781	43933065	15.371150859644715
chr17	44239498	44239954	10.534431882594761
chr17	44744022	44744279	19.708844047576072
chr17	44764689	44764996	17.767298207609194
chr17	44765260	44765567	25.00369824338037
chr17	44788872	44789622	22.38842986170451
chr17	44796737	44797941	31.467799478195037
chr17	45163019	45163243	18.097189613751002
chr17	45169685	45169971	27.77801487996028
chr17	45406106	45406510	15.537692780541901
chr17	45433218	45434020	19.465400771904466
chr17	45441727	45442008	20.489031774717716
chr17	45448092	45448454	30.570478202229705
chr17	45449215	45449720	27.60809329948803
chr17	45449978	45450289	31.48272695265399
chr17	45454977	45455560	28.85966083075129
chr17	45455990	45456434	27.107888260403193
chr17	45474622	45475332	14.244251698507389
chr17	45478405	45478683	15.526972705511739
chr17	45495354	45496039	18.013708132722954
chr17	45506612	45507069	15.257349231310956
chr17	45516297	45516560	8.580585927564382
chr17	45535690	45536089	23.170367267197534
chr17	45536856	45537209	18.008110651551156
chr17	45564764	45565037	23.857146301548998
chr17	45566561	45566962	33.412583753057845
chr17	45568015	45568516	34.795978098810316
chr17	45573398	45573819	47.76176511986522
chr17	45579040	45579665	30.72463050842285
chr17	45584819	45585280	18.941566969981164
chr17	45586232	45586954	19.392883253229623
chr17	45612919	45613646	29.85524500514979
chr17	45621511	45621818	22.313823463862416
chr17	45629454	45629715	19.64702605470387
chr17	45640592	45641228	14.687953615338547
chr17	45642622	45642989	17.404876624530928
chr17	45662895	45663356	13.208498985803567
chr17	45685913	45686481	12.105719678838488
chr17	45698122	45698359	24.491355219973794
chr17	45723097	45723457	19.223791442977056
chr17	45724148	45724496	19.131733639486903
chr17	45735255	45735600	12.81330444501794
chr17	45873173	45873705	10.710244000406194
chr17	45878565	45878801	11.78609625363754
chr17	45905788	45906288	19.958470149993897
chr17	46017286	46017833	18.16907652291781
chr17	46018442	46018934	35.593065885508935
chr17	46031290	46032046	24.800165305061945
chr17	46104330	46104701	9.68437066810793
chr17	46144119	46144492	20.381091739153415
chr17	46153195	46153512	30.081777741104272
chr17	46153786	46154784	31.761943948053883
chr17	46160375	46160829	24.787141476433707
chr17	46195511	46196316	23.660584191505954
chr17	46210782	46211559	12.723848341668127
chr17	46253549	46253789	14.04554826815923
chr17	46266136	46266685	17.119499312506782
chr17	46273558	46274467	23.077437399768723
chr17	46288211	46289098	20.47436939635164
chr17	46298536	46299007	17.784586256476725
chr17	46307458	46307968	16.872113880456663
chr17	46320712	46321202	13.163852684838432
chr17	46327719	46328348	23.129459153677207
chr17	46329646	46330114	24.83884308480809
chr17	46382987	46383333	14.956377134157743
chr17	46392632	46392973	12.204168146306818
chr17	46401969	46402331	12.693083576075939
chr17	46458172	46458879	17.42390044912422
chr17	46472366	46472872	12.395682952149583
chr17	46496359	46497160	15.244501343678298
chr17	46516633	46516951	15.062598069508871
chr17	46562768	46563034	22.511918340410507
chr17	46601575	46601872	18.15653239356147
chr17	46637397	46637698	19.82133350815884
chr17	46645781	46646844	32.23647463646904
chr17	46674867	46675224	26.526840402298614
chr17	46681615	46681873	23.62554499530053
chr17	46682722	46682951	23.37821961282122
chr17	46704594	46705391	13.010344736250012
chr17	46711045	46711416	20.09041421432701
chr17	46729276	46729604	15.685386963006927
chr17	46737726	46737953	12.200907686208314
chr17	46751804	46752364	22.12420219693865
chr17	46786395	46786702	27.029837530676627
chr17	46787026	46787345	44.588178544956314
chr17	46792435	46792683	23.19517001798076
chr17	46792911	46793962	29.39360445187729
chr17	46802658	46803578	20.069155076275702
chr17	46829527	46829773	30.018584352198655
chr17	46853963	46854912	28.2819064394566
chr17	46862763	46863511	31.570464359885232
chr17	46869108	46869608	30.906468990325926
chr17	46875435	46876702	27.48900443470751
chr17	46886315	46887183	29.992851294680126
chr17	46888167	46888601	28.397088903435915
chr17	46912386	46912770	17.841057476898033
chr17	46929160	46929862	15.730323073870776
chr17	46960437	46960695	11.911186696947084
chr17	47010726	47011160	17.873340510003576
chr17	47166331	47166945	10.618721210218796
chr17	47281009	47281407	16.306011168801007
chr17	47298171	47298535	11.705198086225069
chr17	47328226	47328623	11.495075515295456
chr17	47355623	47355920	12.221881201772979
chr17	47371064	47371851	17.708312016430167
chr17	47389684	47390005	24.718009223819152
chr17	47395821	47396129	34.76369998981426
chr17	47402427	47402773	29.131668945268398
chr17	47406823	47407084	23.070509526921416
chr17	47407783	47408121	21.055698744644076
chr17	47425788	47426269	17.201053512319458
chr17	47440117	47440438	18.723094969895026
chr17	47499145	47499394	29.150754606867412
chr17	47502019	47502800	33.207077888459466
chr17	47520462	47521696	28.816094733134662
chr17	47532773	47533267	13.260358802702745
chr17	47546451	47547198	16.277683681911892
chr17	47564941	47565801	16.953969651599262
chr17	47581179	47581413	25.775351190159462
chr17	47594545	47594778	15.003040477441616
chr17	47599876	47600134	12.547946020614269
chr17	47617860	47618118	19.860904431158257
chr17	47624590	47625263	22.298343163896988
chr17	47629296	47629712	23.12036045698019
chr17	47687184	47687688	25.459538421933612
chr17	47694761	47695080	21.674916593258658
chr17	47744685	47745201	22.58899328505346
chr17	47767151	47768189	12.670537864771422
chr17	47778517	47778783	23.162517913302086
chr17	47779038	47779330	26.352594094733668
chr17	47793117	47793552	23.763854848927465
chr17	47796951	47797554	22.562807084711434
chr17	47812422	47812782	15.477260867754618
chr17	47851703	47852016	10.224846945022241
chr17	47864316	47865102	21.142835740824694
chr17	47873431	47874075	32.02738441591678
chr17	47884171	47885282	19.84326634806196
chr17	47927859	47928151	15.884130353796971
chr17	47929310	47929830	14.78954130411148
chr17	47945034	47945538	10.1071857384273
chr17	47956652	47956935	19.633005998159888
chr17	47957837	47958627	19.458670292624944
chr17	47976405	47977122	15.993286079608913
chr17	47994399	47994953	14.740948751945357
chr17	48033882	48034402	18.414276205576382
chr17	48034729	48035218	16.617026110612056
chr17	48045927	48046244	9.237374797604437
chr17	48080727	48081026	9.873152791855725
chr17	48093644	48094015	12.087717984243223
chr17	48101118	48101698	17.489909670270723
chr17	48110087	48111110	14.684094173118167
chr17	48119922	48120635	20.650764789019526
chr17	48127677	48128232	14.307656246907003
chr17	48152075	48152657	14.464856146127497
chr17	48287009	48287279	12.491898100464432
chr17	48335994	48336319	14.184460912851186
chr17	48336641	48337109	16.50517038606171
chr17	48370213	48370574	11.969216941136072
chr17	48409671	48410429	28.62597088071476
chr17	48427207	48428442	15.812909774934715
chr17	48454481	48454766	9.209690460405852
chr17	48483891	48484917	15.49066076594719
chr17	49161935	49162486	13.597866259988553
chr17	49163418	49163855	18.165309753243385
chr17	49166632	49166978	17.402895188745045
chr17	49331244	49331548	15.741830552879133
chr17	49363907	49364775	11.804557367403936
chr17	49428057	49428286	13.017106351894062
chr17	49933725	49933962	13.305285659017443
chr17	50024469	50025792	24.53013014487038
chr17	50032413	50032735	16.591062098556424
chr17	50079198	50079620	9.109811761367942
chr17	50079851	50080182	10.377304807530429
chr17	50292674	50293282	11.230909334201561
