chr	start	end	8Cell_Tead4_ds
chr3	23711195	23711905	12.173047367955597
chr3	24151354	24152122	14.187048869207501
chr3	24725844	24726425	18.46512356641576
chr3	25414708	25415057	19.889670292764134
chr3	26608213	26609112	24.39196509540545
chr3	26745136	26745718	18.70847268612524
chr3	27008796	27009371	25.516407668072244
chr3	27143560	27144252	20.7758122096861
chr3	27153509	27155585	47.081236454792794
chr3	27227961	27228356	15.197259241417994
chr3	27291222	27291536	12.852794638105259
chr3	27323408	27323687	25.911241756972448
chr3	27453964	27454383	21.706171582023966
chr3	27702473	27702932	19.787195876792627
chr3	28002846	28003669	15.519818126938032
chr3	28192819	28193348	19.491016265349938
chr3	28830826	28831310	22.62193165534784
chr3	30602066	30602909	27.54769231359588
chr3	30696268	30696824	23.01594976212481
chr3	30725357	30725618	16.108203427544957
chr3	30900756	30901337	15.349487482783307
chr3	30995254	30995738	50.03456417391123
chr3	31056857	31057360	30.608358121534465
chr3	31138307	31138598	17.73043994641386
chr3	31441827	31442566	26.91769843688676
chr3	31446940	31447314	28.87256527966994
chr3	31454639	31455239	15.219176298777262
chr3	31491291	31491747	20.686078312104208
chr3	31492056	31492401	16.468667113262676
chr3	31596558	31597099	16.21361963409593
chr3	32003021	32003500	37.882691755673086
chr3	32016706	32017153	44.41723492428227
chr3	32034989	32035273	36.2059331511108
chr3	32395941	32396886	20.12759257523471
chr3	32510183	32511202	25.576563282031657
chr3	32526322	32527106	31.48127250647058
chr3	32708465	32708938	22.929018047848917
chr3	32736523	32736811	26.017086770799423
chr3	33799624	33800069	21.41844857890954
chr3	33990444	33990724	28.38973527635847
chr3	34019905	34020312	17.150393563347894
chr3	34071336	34072394	16.78612362008915
chr3	34774453	34774717	14.32787922295657
chr3	34985213	34985636	10.851889541526777
chr3	35725783	35726572	24.98245007547589
chr3	35732533	35732797	20.09470710248658
chr3	35774409	35774715	14.139413210301617
chr3	35994577	35994835	23.125174729398978
chr3	35995107	35996008	29.309435591448953
chr3	36098128	36098419	14.692082896675032
chr3	36284270	36284976	17.713870407839334
chr3	36534354	36534719	22.90792793378438
chr3	36544329	36545007	24.137061934907177
chr3	36572109	36572660	23.38242737481036
chr3	37155858	37156357	20.381831750124395
chr3	37156787	37157125	24.91430189482559
chr3	37303006	37303269	14.823977394249049
chr3	37312569	37312815	12.381827850651934
chr3	37419277	37420222	18.240827792536013
chr3	37724292	37724634	13.59644811752944
chr3	38484599	38485314	27.080733887465684
chr3	39568427	39569205	30.178743808618854
chr3	40708582	40709164	12.96073824679319
chr3	40948836	40949530	25.33707517024763
chr3	40968767	40969434	19.53868794048029
chr3	41083461	41083748	25.961897398121266
chr3	41085670	41086158	20.20872671584614
chr3	41201708	41202116	16.59287341669494
chr3	41207314	41208219	27.45948849462014
chr3	41356066	41356461	19.870076155360742
chr3	41493364	41493684	13.475043177604675
chr3	44730122	44730442	18.96513596177101
chr3	46687440	46687791	16.10366857968844
chr3	46744846	46745472	25.102384526889544
chr3	48489961	48490293	20.29985123370067
chr3	48494762	48495736	44.42371817927586
chr3	49068813	49069294	15.16230926692114
chr3	49233944	49234206	12.18080262191423
chr3	51209764	51210116	25.579111110080373
chr3	51372680	51373063	30.69386757385015
chr3	51375253	51375945	38.14643377513555
chr3	51908266	51909245	35.45728447975494
chr3	52102366	52102672	20.143975666145874
chr3	52116702	52117505	22.425528602908884
chr3	52245860	52246671	15.942991538347652
chr3	52359330	52360294	36.994569950578615
chr3	52413554	52413871	33.80669262883039
chr3	52416539	52416880	51.44300959746509
chr3	52426099	52426433	22.358708338823146
chr3	52510647	52510976	15.42811621286224
chr3	52653316	52653654	15.382618431508893
chr3	53346492	53346871	16.66156961924168
chr3	53499418	53499666	28.26412550864681
chr3	53528572	53529702	18.514861976150918
chr3	53552606	53553344	22.47386140228933
chr3	53569926	53570265	24.850073859403267
chr3	53619333	53619681	24.09614601902578
chr3	53726677	53726958	14.604224785366942
chr3	54634995	54635461	27.694613288912137
chr3	54692044	54693124	29.359821965076303
chr3	54699667	54699921	25.85805265922246
chr3	54703946	54704940	25.162947926243067
chr3	54735127	54735444	31.060451459433377
chr3	54807900	54808262	28.44224167133563
chr3	55105387	55106667	29.03459880128503
chr3	55111732	55112512	21.114837092619677
chr3	55162655	55162951	20.584140996675234
chr3	56447671	56448377	23.488057200023878
chr3	56575484	56575736	21.06404665538243
chr3	56827688	56828006	26.11929033987177
chr3	56982222	56983185	15.531196049564477
chr3	57570693	57571019	27.70262325614508
chr3	57575875	57576798	33.46849084236253
chr3	57583055	57583581	26.872911997167783
chr3	57620601	57621010	24.086532674383708
chr3	57735247	57736310	35.15364524001573
chr3	58298782	58299214	31.208867647029734
chr3	58341234	58341752	14.077262155797952
chr3	58416304	58416736	14.016744671044526
chr3	58453244	58453491	17.90658055046792
chr3	58489172	58489496	17.917156201821786
chr3	58525925	58526491	13.800381754817895
chr3	58701699	58702050	23.222436293577537
chr3	58861910	58862283	22.927158613946418
chr3	58925025	58925328	21.01336115657693
chr3	59000867	59001413	48.908264313862
chr3	59012081	59012391	31.981211877638295
chr3	59983123	59983519	27.70451013487999
chr3	61305914	61306386	24.21681615255647
chr3	61336046	61336917	15.686857656551146
chr3	61363273	61363546	15.741275727967203
chr3	61363805	61364380	21.48205106154732
chr3	61402680	61403193	16.443829796699983
chr3	62159236	62159525	66.99177044733173
chr3	62335938	62336240	24.17002336236815
chr3	62338696	62339224	19.886616143313322
chr3	62380201	62380481	22.06680609839303
chr3	62433799	62434354	13.58371760394122
chr3	63240851	63241153	22.922715843908044
chr3	63246645	63247006	15.576438082222133
chr3	64234772	64235594	28.867569803321448
chr3	64235876	64236185	16.83305251482621
chr3	64763205	64763727	18.345227150168
chr3	65475480	65475876	19.933514215729453
chr3	65482726	65483469	39.75991326738976
chr3	65526328	65527046	28.73675386221628
chr3	65904425	65904825	24.589255928993225
chr3	66292090	66293154	45.59197458557617
chr3	66886062	66886361	20.41261122776912
chr3	66925597	66925879	17.962373233010585
chr3	66985715	66986351	17.16608404663374
chr3	67104926	67105540	21.784217202313947
chr3	67503817	67504551	18.037446292284724
chr3	67608085	67608779	25.710976489339163
chr3	67974172	67974441	13.466422353978494
chr3	68492315	68494136	32.26851848191707
chr3	68979382	68979643	16.469020003103203
chr3	69004352	69004856	22.230809628017365
chr3	69127220	69127483	13.570732363276608
chr3	69252002	69252343	13.703827732119741
chr3	69271188	69271522	16.002279555726194
chr3	69316480	69316750	37.06794943632903
chr3	69318386	69318796	43.21937612207925
chr3	69322232	69322580	27.304343086549604
chr3	69391712	69391984	30.636527503238003
chr3	69612483	69613086	16.372009003735695
chr3	69718806	69719188	18.302919515140395
chr3	69840277	69840525	14.235452894241579
chr3	70104203	70104502	14.47044576689551
chr3	70514237	70514810	21.177194068569165
chr3	71239736	71240149	23.782317865847386
chr3	71240522	71240863	23.808312569895097
chr3	71600819	71601139	15.652770310640335
chr3	73572261	73573422	25.591883920986625
chr3	75556536	75557435	18.88669213781898
chr3	75650666	75651245	21.031841976449073
chr3	76008900	76009924	31.499864315614104
chr3	76052978	76053520	36.790228713482506
chr3	76053814	76054159	27.584230049796727
chr3	77955522	77955901	15.85816471432004
chr3	77976516	77976962	11.19079488275297
chr3	78564806	78565162	15.033969189343827
chr3	79038456	79039061	17.43341792713512
chr3	79102033	79102313	16.438942500523158
chr3	79161959	79162981	21.163524193773064
chr3	79229736	79230342	30.42532192834533
chr3	79254325	79254702	18.961997702520154
chr3	79287061	79287514	14.020638907982024
chr3	79301617	79301932	25.574151363070047
chr3	79302529	79303342	33.408582970078434
chr3	79591175	79591654	12.2482112006504
chr3	79845296	79846066	25.81360959263591
chr3	79851588	79852624	36.456636526409724
chr3	79884494	79884837	12.345725231893557
chr3	79966301	79967807	28.681548034369076
chr3	81021305	81022066	29.161694309871237
chr3	82688278	82688580	19.125371121412872
chr3	82781826	82782852	22.637286222004285
chr3	83176632	83177380	14.650312123451641
chr3	83857921	83858222	14.892266517461733
chr3	83871529	83872019	19.613760940396055
chr3	83878943	83879219	19.581178357635718
chr3	83879686	83880558	23.418104140036696
chr3	84002801	84003218	16.089217359785266
chr3	84003494	84003803	14.818236557796935
chr3	84189632	84190223	15.006560758890839
chr3	84342057	84342407	13.602567740849086
chr3	84465223	84465471	10.244114552774738
chr3	84582417	84582695	13.81711094499492
chr3	84852815	84853214	15.718870557340464
chr3	84888849	84889785	29.967436264722775
chr3	84971403	84971658	14.43556204029158
chr3	85274748	85275649	44.304412619519844
chr3	85523318	85523625	14.331953160537571
chr3	85574324	85574792	15.48511150555733
chr3	85597657	85597930	19.33258904467572
chr3	85632794	85633259	19.26861619641704
chr3	85633510	85633854	25.1306702258975
chr3	85649606	85651164	25.33606591793937
chr3	85693960	85694549	25.325603274619034
chr3	85760606	85760946	28.50691461282618
chr3	85924108	85924398	12.195402507124276
chr3	85973622	85974146	24.739005326314736
chr3	85981515	85981941	45.13308190180103
chr3	86002184	86003069	19.00694421994484
chr3	86010366	86011424	27.844009230402783
chr3	86123334	86123625	41.39018674896345
chr3	86162294	86162971	22.345860076971913
chr3	86223812	86224803	21.098067373127556
chr3	86450947	86451357	18.40813177387889
chr3	86503113	86503398	12.556226378992983
chr3	86747487	86747877	18.837010163527268
chr3	86748670	86748940	12.033046351538765
chr3	86914966	86915368	17.158081638279246
chr3	86922025	86922485	22.519298688225124
chr3	86994485	86995069	22.60405137930831
chr3	87132698	87133139	14.480475620347626
chr3	87150830	87151180	21.36050545828683
chr3	87162590	87163137	24.84652963809165
chr3	87187760	87188142	19.286281127580175
chr3	87193339	87193876	31.66917731286871
chr3	87194141	87194507	30.710106985165122
chr3	87275118	87275404	16.61722296601409
chr3	87466992	87467637	14.55645568980727
chr3	87501310	87501834	23.916307334681505
chr3	87526052	87526684	19.039611974094488
chr3	87594700	87595366	25.037014813752503
chr3	87795512	87796192	18.817395634510937
chr3	87889072	87889598	48.74084114393807
chr3	87895026	87895349	35.3264869949766
chr3	87900913	87901925	36.158035862587184
chr3	87934466	87934870	31.621017054756088
chr3	87936089	87936361	22.71581687997369
chr3	87994298	87994580	14.49307937148615
chr3	88009248	88010662	33.03479594118693
chr3	88060550	88061247	19.505369821272073
chr3	88072838	88073104	18.70843539919172
chr3	88082006	88082713	40.42435430502453
chr3	88140050	88140584	31.21612437923303
chr3	88154488	88154925	18.178256054491964
chr3	88177677	88178353	25.887895476888623
chr3	88184485	88184763	14.042945525629058
chr3	88269444	88270121	33.01027736776513
chr3	88283219	88283629	23.58118010730278
chr3	88297179	88297488	31.630956983103335
chr3	88336315	88336834	26.920861951647925
chr3	88423421	88423676	32.65434612947352
chr3	88423922	88424471	22.335502053001974
chr3	88424731	88425110	21.00433697109172
chr3	88432179	88432938	24.956640355357695
chr3	88492561	88493013	18.27642745676294
chr3	88536312	88536759	16.96634605160229
chr3	88552850	88553618	33.01319161430001
chr3	88642572	88642915	17.074138861008358
chr3	88685835	88686094	25.067974701811448
chr3	88763701	88764124	23.091455892468176
chr3	88849685	88850998	22.974299808539968
chr3	88913580	88914104	18.269209952754828
chr3	89079439	89079998	20.73983506354535
chr3	89087052	89087627	33.25939585146697
chr3	89122140	89122455	32.005041031610396
chr3	89152165	89152573	17.977754532122145
chr3	89161857	89162119	40.40031007956002
chr3	89163306	89163790	32.7957417551151
chr3	89196187	89196750	35.960637599071006
chr3	89202951	89203297	24.117481446679616
chr3	89251302	89251644	21.236033894165217
chr3	89279972	89280413	24.028105307598505
chr3	89316704	89316956	21.952603578567505
chr3	89339317	89339831	33.15751197644245
chr3	89362821	89363079	21.101415693297866
chr3	89373848	89375031	52.16274112175807
chr3	89382674	89383242	43.9890978638555
chr3	89387770	89388936	35.43503566630709
chr3	89394527	89395321	23.106700731464837
chr3	89399544	89400533	57.13029090025066
chr3	89412100	89412505	26.41713554476514
chr3	89417921	89418717	22.35589857436904
chr3	89456914	89457676	41.69885349398836
chr3	89552966	89553324	15.72450319748351
chr3	89715091	89715399	15.03621793412543
chr3	89773060	89773401	21.599025136214898
chr3	89775271	89775766	21.867683006055426
chr3	89789789	89790072	15.096302649157629
chr3	89807860	89808652	21.366969260302458
chr3	89872737	89873079	23.3868698488202
chr3	89936194	89936820	19.295652215854048
chr3	89996584	89996950	40.09008803654238
chr3	90040122	90040669	29.642146563835073
chr3	90079724	90080105	28.089445729893963
chr3	90151100	90151430	26.824624090483695
chr3	90175766	90176167	22.2943282163054
chr3	90208591	90209527	40.468958265761025
chr3	90248014	90248397	22.795717356410414
chr3	90282848	90283722	23.736840538356613
chr3	90292576	90293190	28.51732114394247
chr3	90367470	90367841	21.86056588216612
chr3	90490788	90491059	48.23251755211186
chr3	90597519	90597888	11.739551943492113
chr3	93369660	93370048	26.18843034862243
chr3	93447197	93447862	21.923017907680425
chr3	93520459	93520943	25.529667621801707
chr3	93662255	93662883	39.82630242208007
chr3	93782451	93782999	15.876660770743433
chr3	94109716	94110055	13.309355865185942
chr3	94277639	94277885	26.750017705002453
chr3	94310153	94310428	18.632667541503906
chr3	94377096	94377567	16.139589040395812
chr3	94412682	94412965	19.25951871770852
chr3	94413275	94413589	11.509868202695422
chr3	94487372	94488289	24.383288325244234
chr3	94536659	94537162	18.873833771017388
chr3	94591395	94591952	26.1813107769622
chr3	94599806	94601024	24.647666985961212
chr3	94616896	94617147	38.081329406495115
chr3	94618758	94619160	25.91149355048564
chr3	94670947	94671519	20.8538478671254
chr3	94675215	94675564	16.498764797746283
chr3	94786216	94786486	31.340142871715404
chr3	94823109	94823966	43.41195093709084
chr3	94831212	94831902	28.79132649242014
chr3	94953745	94953997	28.990557382977197
chr3	94999507	94999916	24.383295658456667
chr3	95015316	95016201	31.204900718947588
chr3	95016488	95016737	24.091292500017158
chr3	95041732	95041991	19.779663398919418
chr3	95042363	95043049	19.275126388399663
chr3	95110691	95111521	28.50108403929745
chr3	95131467	95131828	24.538514969421556
chr3	95142476	95143249	23.423095120803815
chr3	95174135	95174575	18.025776635516774
chr3	95221349	95221920	23.32758784920447
chr3	95238922	95239680	21.109236708417104
chr3	95286229	95286901	24.059849266495025
chr3	95295918	95296181	81.55560554388359
chr3	95308559	95309319	31.35610413425847
chr3	95317077	95317893	53.21513520502577
chr3	95409458	95409813	21.289562225341797
chr3	95426172	95427544	21.97184612452115
chr3	95559360	95559908	17.182691001544033
chr3	95597925	95598274	35.68685607035727
chr3	95624957	95625593	25.443112422835153
chr3	95644453	95644761	29.997659262124593
chr3	95650417	95651033	36.150048279143
chr3	95675419	95675962	47.12816833439892
chr3	95713880	95714330	17.067147731781006
chr3	95728863	95729315	24.045240336814814
chr3	95755354	95755662	17.502597920306318
