chr	start	end	8Cell_siTfap2c_Tead4_ds
chr1	136759053	136759303	56.366746154785154
chr1	136763085	136764083	36.67290262707728
chr1	136955615	136955880	30.112647686364514
chr1	136972647	136973108	29.382806964137806
chr1	136980140	136980440	52.52332798639933
chr1	136988643	136989638	40.40209776911903
chr1	136990073	136990335	34.82247024274054
chr1	137042742	137043474	16.248663193541148
chr1	138919810	138920126	17.470946046370493
chr1	139494669	139495480	22.36910498039349
chr1	141245817	141246698	26.309757518443565
chr1	143216045	143216426	27.61702372333196
chr1	143543492	143543835	19.100194010720656
chr1	143817007	143817422	23.925150265751114
chr1	144004304	144004626	18.172459857064005
chr1	145557179	145558344	30.112842396502842
chr1	147585924	147586381	13.275776950744362
chr1	148329873	148330219	17.37135012025778
chr1	150092930	150093257	16.341657588970406
chr1	150480186	150480589	12.955427271556617
chr1	150556908	150557319	16.173682584089665
chr1	151187901	151188659	22.770647579887612
chr1	151237476	151238234	22.677759103850512
chr1	151254816	151255519	22.054278784761387
chr1	151289780	151290077	20.244524075928762
chr1	151350439	151350751	23.767613368156628
chr1	151437764	151438641	34.140821437335475
chr1	151556530	151557281	30.564310238935978
chr1	151613418	151613682	12.434156047575401
chr1	151727588	151728722	35.994509988781424
chr1	151755084	151755395	24.149342601322285
chr1	151771815	151772071	22.19077941775322
chr1	151918808	151919104	21.394149464529914
chr1	152428051	152428729	19.703201620276346
chr1	152548798	152549421	16.361970413936657
chr1	152790512	152790849	17.85742175897434
chr1	152902835	152903123	27.500377198060352
chr1	152916066	152916519	45.14575305206097
chr1	152917246	152917735	70.03731939397707
chr1	153008635	153009907	39.78702777436694
chr1	153091765	153092368	34.899145634020144
chr1	153092635	153093104	20.786017297935892
chr1	153192456	153192728	11.244800311677595
chr1	153269642	153270379	31.67325888365871
chr1	153361603	153361928	19.406351864154523
chr1	153386436	153386829	17.074625847600494
chr1	153413442	153413724	13.955716988719102
chr1	153426395	153426981	27.19674383820934
chr1	153445948	153446252	20.06261855363846
chr1	153451519	153451856	19.75366433933156
chr1	153509241	153509507	20.84719933244519
chr1	153603908	153604176	10.771738210720802
chr1	153899343	153899754	19.869925953755995
chr1	153922052	153923121	36.997559610764704
chr1	153938508	153938872	33.05104170264779
chr1	153957085	153957695	15.241588615980305
chr1	154056422	154056859	11.98407735104419
chr1	154069554	154069851	17.090735528605553
chr1	154118469	154118739	17.116615927660906
chr1	155114127	155114423	25.85608605758564
chr1	155217378	155217728	14.307626244681222
chr1	155420305	155420706	29.50661251848178
chr1	155438364	155439283	65.12972424728177
chr1	155456453	155456760	28.4393899401935
chr1	155464549	155464992	39.80964887115272
chr1	155512703	155513093	26.145404840127014
chr1	155522239	155522905	42.08991723160844
chr1	155537953	155538582	30.26965762928294
chr1	155555871	155556321	27.351014874776205
chr1	155557708	155557988	24.194064371926444
chr1	155740755	155741415	25.628020640575524
chr1	155973338	155973680	18.120416585464923
chr1	156040341	156040685	24.009757089060408
chr1	156110561	156111321	18.61328039043828
chr1	156235304	156236006	27.646254523187622
chr1	156250633	156251127	27.76766353097522
chr1	156318166	156318909	26.047459474001407
chr1	156320855	156321201	29.864920279883236
chr1	156347065	156347346	21.587052776295945
chr1	156400036	156400369	35.16036322310164
chr1	156400625	156400958	26.00745165598643
chr1	156464217	156464886	26.547822909504845
chr1	156487204	156487562	19.947822091299727
chr1	156509094	156509384	20.22184331499297
chr1	156522030	156522393	20.078626653708046
chr1	156551693	156552001	17.25968607060321
chr1	156598315	156598751	39.306141004649874
chr1	156599039	156599346	36.45621273649632
chr1	156699101	156699379	19.29492492126904
chr1	156718720	156719027	16.335957747717245
chr1	156950329	156950639	18.848371265780543
chr1	157452187	157452955	43.97595380494992
chr1	158461476	158462074	15.920288711088556
chr1	159786430	159787224	16.272425631131572
chr1	159947531	159947897	14.987999728468598
chr1	160135979	160136254	12.169551076022062
chr1	160880469	160880723	14.557531161571113
chr1	161039232	161039687	40.565119988577706
chr1	161270543	161271566	29.684413773806096
chr1	161876956	161877279	23.694728916274507
chr1	162243656	162244917	20.333958169754112
chr1	162417161	162418004	15.777095152672782
chr1	162448927	162449286	26.400196155133685
chr1	162559871	162560193	19.640168391399502
chr1	162662416	162662713	15.86586065645571
chr1	164481551	164481910	17.443610387924323
chr1	164517260	164518423	18.17454366733161
chr1	165247384	165247808	18.027814386025916
chr1	165460689	165460935	27.208352554135207
chr1	165536416	165536778	23.163641982315653
chr1	165567099	165567913	38.07803947509653
chr1	165609107	165609463	15.936442458227779
chr1	165652822	165653200	17.351417029345477
chr1	165771081	165771449	15.103688430526983
chr1	166070287	166071054	27.67763100888925
chr1	166160564	166160848	17.320867635834386
chr1	166238867	166239318	13.282085008473196
chr1	166304316	166305358	28.791974258971994
chr1	167309311	167309619	28.707272430519005
chr1	168603802	168604396	13.669354721351906
chr1	169596032	169596361	18.463518554316465
chr1	169600624	169601265	24.46373546662829
chr1	169949791	169950779	31.0718080273524
chr1	170079198	170079532	12.4537375758508
chr1	170662874	170663196	11.923925561194094
chr1	170720412	170720918	27.336848164735574
chr1	170876738	170877540	39.2703212657177
chr1	170889158	170890521	46.82131821148901
chr1	170994466	170994733	13.948624685908971
chr1	171047203	171047504	28.283253920038675
chr1	171060519	171061131	31.079107579062967
chr1	171061518	171062022	31.189803971184624
chr1	171094279	171095087	24.321749210357666
chr1	171103356	171103605	29.498341640794134
chr1	171132789	171133608	22.426752743121323
chr1	171280889	171281766	21.885105784425985
chr1	171311563	171312310	36.177790591994444
chr1	171353461	171353945	32.80485813676818
chr1	171361432	171361799	22.81899478195149
chr1	171396548	171396890	22.153753353141205
chr1	171424591	171425090	44.64202143529613
chr1	171449001	171449269	18.3350299080806
chr1	171469050	171469322	30.04368007183075
chr1	171477014	171477344	34.946581927212804
chr1	171478030	171479117	35.48590823807844
chr1	171500891	171501304	44.166024833845455
chr1	171516020	171516908	41.82001103527911
chr1	171525039	171525727	15.864354660344679
chr1	171550987	171551488	33.248298108220816
chr1	171552619	171552879	27.712831570551945
chr1	171881351	171881809	15.580753463845065
chr1	172019233	172019634	18.833034210966115
chr1	172042823	172043134	22.441047171687774
chr1	172082501	172082880	17.522394419345503
chr1	172309962	172310213	10.192213755679795
chr1	172457159	172458690	32.075802958143996
chr1	172468012	172468400	22.78274830346255
chr1	172481359	172482062	21.62633857482867
chr1	172490167	172490498	11.802759429839442
chr1	172592322	172593114	22.13930386545682
chr1	175625746	175626109	19.70244344338241
chr1	175692729	175693138	18.360329945104922
chr1	175866773	175867662	22.07211461887853
chr1	175896963	175897484	23.78138612831394
chr1	175897978	175898285	22.76125409005131
chr1	175911907	175912354	29.381813412011336
chr1	176688831	176689108	9.277904508776613
chr1	176712268	176712535	20.385540640755984
chr1	176724261	176724921	37.47949738358006
chr1	176797577	176797835	31.144650111826817
chr1	177245556	177245947	14.209779788161178
chr1	177756337	177756596	16.031191870052382
chr1	177796000	177796268	9.888021752015868
chr1	178000899	178001267	17.547515523174535
chr1	178273504	178273818	33.36375504086731
chr1	178296347	178296629	21.582391157217906
chr1	178301664	178302023	24.89653160711517
chr1	178309227	178309485	23.093863479850828
chr1	178844781	178845229	16.945357324821607
chr1	179072675	179073014	20.38295464248432
chr1	179416155	179416504	18.54563537914637
chr1	179479516	179479949	47.23841016562376
chr1	179519014	179519377	25.07772984780556
chr1	179651141	179651575	55.76003827916862
chr1	179724461	179724727	37.19048498626938
chr1	179771325	179772258	25.308784748580294
chr1	179848308	179848707	14.288480923588114
chr1	179880678	179881344	27.574053973407
chr1	180538513	180538876	15.011942619134572
chr1	180609775	180610500	35.830587896807444
chr1	180636916	180637696	16.60553420140193
chr1	180715046	180715296	31.761496719360352
chr1	180843498	180844829	43.47771331835832
chr1	180874234	180874532	25.58947767987347
chr1	180928192	180928779	19.40092834622125
chr1	180966318	180966992	22.808518824308493
chr1	181148599	181149504	30.627882457964986
chr1	181172084	181172500	16.299837114719246
chr1	181848031	181849941	58.012922661466746
chr1	181860894	181861476	29.50631260626095
chr1	182030506	182030810	33.169818558191
chr1	182033921	182034311	31.312661958352113
chr1	182054789	182055683	37.521442441065574
chr1	182062769	182063039	26.16485910768862
chr1	182075697	182075973	16.25747883838156
chr1	182117977	182118258	31.82249907496985
chr1	182118841	182119100	27.634465641036456
chr1	182147237	182147822	27.33988071017795
chr1	182165670	182166157	12.512733452618734
chr1	182209233	182209655	11.841247093056051
chr1	182228239	182228923	35.96478142096982
chr1	182250100	182250892	20.687239245332854
chr1	182282922	182283449	36.474470656103605
chr1	182371782	182372502	15.572667479515076
chr1	182398716	182399677	35.55711615718242
chr1	182423307	182423649	19.517887430581432
chr1	182679167	182680230	24.503846433851255
chr1	183048697	183048995	13.721940411817307
chr1	183299137	183299678	194.7162636875445
chr1	183378075	183378859	12.4208828971094
chr1	183435071	183435352	15.945408875407697
chr1	183654158	183654441	16.922170730024682
chr1	184016721	184017107	31.09543781082865
chr1	184786570	184786921	12.725907723788183
chr1	184824912	184825195	16.929714947622994
chr1	184832175	184832804	21.811386364632078
chr1	184883320	184884121	49.30301278122653
chr1	185714124	185714407	13.239186815996474
chr1	186749525	186750180	25.188466851037877
chr1	186763234	186764248	43.19903110658394
chr1	186946717	186947319	18.07753798256681
chr1	188027304	188027906	13.45403161872661
chr1	188854885	188855139	13.76370001590158
chr1	188914519	188914799	25.135139724186487
chr1	189087639	189087937	15.00355582909296
chr1	189303008	189304238	27.81202801107391
chr1	189727615	189728223	17.579797428689506
chr1	189761311	189761815	14.596865864027114
chr1	189778103	189778854	29.16650094300231
chr1	190841102	190842424	24.277118400077416
chr1	190869123	190869601	13.978083287322871
chr1	191067703	191067997	21.561472166152228
chr1	191075737	191076266	32.08338584250899
chr1	191454292	191454757	29.13922840241463
chr1	191575749	191576073	20.43100643157959
chr1	191737624	191738007	29.428201008092017
chr1	191789960	191790571	32.488385954387056
chr1	191814688	191814948	20.195805894411528
chr1	191943153	191943412	14.741949228706508
chr1	191957837	191958143	24.958819295845778
chr1	192138192	192138504	11.779518112158163
chr1	192747785	192748075	21.00542060260115
chr1	195241626	195241924	25.231478387077384
chr1	195266735	195267566	17.77912489286255
chr1	195340124	195340572	13.475784012249537
chr3	5575668	5576032	17.64362590129559
chr3	5579701	5580015	13.763387856210114
chr3	5600047	5600711	16.710897566324256
chr3	5771491	5771997	26.586276778119355
chr3	5860390	5860861	117.62256921982816
chr3	6049168	6050217	241.8946425418154
chr3	6093976	6094807	19.988505695701075
chr3	6231715	6232253	18.962898519402543
chr3	7047910	7048237	12.67138158874045
chr3	8245238	8245653	106.52568522763539
chr3	8246182	8246574	59.32308546377688
chr3	8857335	8857586	17.56221875726464
chr3	8923292	8923824	23.02296250924132
chr3	9031202	9031453	26.12656728584928
chr3	9037526	9037894	41.49019980948904
chr3	9067287	9067538	19.088074376383627
chr3	9076974	9077301	22.377208103098273
chr3	9081961	9082267	18.33125325745227
chr3	9098435	9098927	18.296470426931613
chr3	9111053	9111332	26.739437383562862
chr3	9115917	9116223	33.32955577326756
chr3	9131224	9132044	39.142062398864
chr3	9168618	9169107	14.58429013195701
chr3	9224933	9225316	45.093533538340274
chr3	9243670	9244378	29.590819630919203
chr3	9249449	9249781	17.64758297046983
chr3	9310310	9310684	20.512123090060637
chr3	10305236	10305633	28.83651567646478
chr3	10442883	10443727	43.68672606504359
chr3	12226447	12226918	12.39191868047046
chr3	12779384	12780005	20.4826902890167
chr3	12919663	12920678	30.182203472306576
chr3	12928805	12929097	17.394364066319923
chr3	14993748	14994058	12.850049061929026
chr3	15159537	15160873	43.592889772917694
chr3	16076556	16077905	30.896788921596563
chr3	16181999	16183002	25.569759902782952
chr3	16332847	16334315	35.21684124359318
chr3	16411782	16412420	15.835139521237078
chr3	17764921	17765225	13.48971340530797
chr3	18697033	18697323	21.196684909689015
chr3	19187846	19188690	18.175197425611778
chr3	19234064	19234567	16.401098939580898
chr3	19353305	19353667	31.804321739555064
chr3	19750086	19750372	15.711410765881306
chr3	19813359	19813801	14.747280677519234
chr3	19900123	19900804	36.210944438995945
chr3	19906093	19906688	25.0282361535465
chr3	20035044	20035297	22.66897430721479
chr3	20057370	20057734	26.465456401908792
chr3	20068141	20068390	32.07330056462422
chr3	20101412	20101708	16.499726872186404
chr3	20163152	20163591	23.20526874907196
chr3	20373971	20374254	15.327576310390297
chr3	21655156	21655757	17.331890135557202
chr3	21664810	21665373	22.215726217198753
chr3	23363678	23364127	30.526867116745436
chr3	23364386	23364718	20.555649458643902
chr3	24505516	24506074	15.979430848979607
chr3	26608396	26609331	33.732187407794484
chr3	27009008	27009773	18.819332498039294
chr3	27143921	27144215	24.214010193234397
chr3	27153520	27153769	41.18199295595468
chr3	27154109	27155735	49.26486134030576
chr3	27434743	27435164	23.376366386504184
chr3	27702389	27702664	17.402826541553843
chr3	27859296	27859604	20.848109431081003
chr3	28002519	28003666	19.655797170158458
chr3	28810713	28811098	22.259219345489104
chr3	28830684	28830940	19.00698085874319
chr3	28836784	28837041	43.851891276437485
chr3	28889965	28890213	12.604006313508556
chr3	30567570	30567851	14.358457246284893
chr3	30602128	30602598	27.421928168357688
chr3	30696290	30696820	31.149261474609375
chr3	30725369	30725675	13.171464527354521
chr3	30751856	30752567	20.007078533601828
chr3	30786953	30787278	40.02726600646972
chr3	30788311	30788691	47.99586833150763
chr3	30995215	30995739	48.77264696223135
chr3	31056954	31057220	14.161476332442204
chr3	31441534	31442543	22.525957469543215
chr3	31446847	31447315	26.97834307515723
chr3	31454495	31455046	22.430418159914105
chr3	31595649	31596583	14.925252933318406
chr3	32002958	32003588	27.412309113759843
chr3	32396045	32396868	18.291551857643544
chr3	32510106	32510931	18.98689543984153
chr3	32526322	32526620	39.10019759363776
chr3	32529502	32529815	28.17030754333106
chr3	32595261	32595578	18.91005380672611
chr3	32708466	32708938	23.264458486589334
chr3	33799719	33800020	17.037277316730282
chr3	34026107	34026579	27.61087187063896
chr3	34689373	34689686	15.992143064261244
chr3	34885400	34885673	15.928110692090604
chr3	34906246	34906602	17.7074745344312
chr3	35725770	35726098	18.903613075977418
chr3	35885423	35885959	15.620210368241837
chr3	35995007	35995767	28.822518223210384
chr3	36099236	36099484	22.704439755408995
chr3	36284400	36284974	20.5150010029198
chr3	36534661	36535019	17.632398557396574
chr3	36572056	36572537	26.610728099291638
chr3	36979587	36979927	20.335552611070522
chr3	37419284	37420235	21.262447512613612
chr3	38427475	38427818	21.34583259671492
chr3	39338267	39338524	20.269668393561812
chr3	39568457	39569204	37.67447882834847
