chr	start	end	TSC_Tead4_1k_ds
chr5	19565850	19566195	19.45336641781572
chr5	20701705	20702046	18.64504844352297
chr5	20716459	20716741	13.95505146608285
chr5	21424982	21425394	16.672822410620533
chr5	21701510	21701835	18.821727444575384
chr5	23416035	23416329	17.14958466640135
chr5	23432803	23433383	33.18525473578223
chr5	23755930	23756247	18.297883945308648
chr5	23787710	23788024	19.166175714723625
chr5	24266450	24266778	20.410315214133846
chr5	24383094	24383899	19.302226519140397
chr5	24394344	24394703	67.79631644968867
chr5	24425224	24425585	13.380976625426655
chr5	24451674	24451963	16.488969047176795
chr5	24685767	24686057	22.323021744037497
chr5	24750383	24750797	24.37516569054645
chr5	25009842	25010154	15.506078808735579
chr5	25529515	25529841	12.232892943306203
chr5	27791352	27791643	18.446994502929478
chr5	29131724	29132394	16.623874624451595
chr5	29569130	29569447	15.15198126049824
chr5	29811521	29812043	19.587944237208458
chr5	30888233	30889129	15.513844346893686
chr5	31000011	31000578	18.493471923538827
chr5	31048263	31048579	37.74353924280481
chr5	31116702	31117131	17.61087920448997
chr5	31630171	31630580	17.577006361012355
chr5	32017508	32018283	18.381224243410173
chr5	32405115	32405492	15.890778179826407
chr5	32412568	32412871	17.768505766840264
chr5	32416749	32417088	39.14541573651069
chr5	32425704	32426026	22.999066302494974
chr5	33274255	33275289	16.662254379611873
chr5	33299103	33299708	18.5577170017337
chr5	33652142	33652635	30.909704378603923
chr5	33657686	33658449	18.35734398930601
chr5	33782482	33782788	15.029746049369862
chr5	33955791	33956424	19.144419821517726
chr5	34335769	34336147	17.63260612285957
chr5	34369382	34369727	16.904317947055983
chr5	34573403	34574083	15.273323225975037
chr5	35104971	35105666	19.34066909954702
chr5	35575224	35575752	29.591942127906915
chr5	35582526	35583114	10.485463786287372
chr5	35900040	35900701	18.47987469169628
chr5	35923794	35924694	21.329957313537598
chr5	35942784	35943113	17.12209943580048
chr5	35948541	35948897	21.5353429478206
chr5	36464976	36465387	16.298745823602605
chr5	36582018	36582402	28.618947928150494
chr5	36714687	36715314	19.008835632074774
chr5	36830136	36831140	37.55257867911897
chr5	36839350	36840266	17.04014477354991
chr5	36960269	36960918	17.855514674781833
chr5	38301705	38302093	13.634603301274408
chr5	43232594	43233102	16.083591324137892
chr5	43782269	43782725	20.840515071885626
chr5	43948143	43949015	25.32390898083328
chr5	44008000	44008716	26.42793625559887
chr5	44101867	44102177	21.110165531404558
chr5	45450191	45450489	12.588040383870169
chr5	45857358	45857991	15.18923498367623
chr5	50122758	50123127	11.8792868733083
chr5	52807074	52807414	13.019370151968563
chr5	53470723	53471276	20.11060834750129
chr5	53553994	53554363	19.921408906538634
chr5	53588784	53589345	25.706100785158533
chr5	53589806	53590649	23.458508124979364
chr5	53671432	53672209	15.979551318989758
chr5	60042717	60043284	60.61401159464787
chr5	63811979	63812281	12.591990287730235
chr5	64047409	64048046	12.113044980556662
chr5	64112238	64112692	20.55927445289847
chr5	64382686	64383593	24.543861966411754
chr5	65737099	65737590	20.194793248613596
chr5	65747141	65747652	18.786799384189912
chr5	65835042	65835724	19.829641789634906
chr5	65937509	65938065	17.39305461224892
chr5	65950446	65951470	22.71340475883335
chr5	66151090	66151851	19.67457464396092
chr5	66503493	66504086	12.770576031573908
chr5	66757251	66757567	20.885783835302426
chr5	67404659	67404979	17.712126287817956
chr5	67427826	67428167	33.05454497742863
chr5	70898353	70898670	19.09430497828342
chr5	73217379	73217670	20.977449485936116
chr5	73492282	73492820	14.641203811177533
chr5	73502948	73503364	17.802142879137627
chr5	74068359	74068747	14.136196165969691
chr5	74172026	74172347	19.87228613999031
chr5	74535516	74535862	20.132899711586838
chr5	74668483	74668887	22.2522927676097
chr5	74704083	74704591	21.985255506094987
chr5	75155925	75156521	19.190948779150943
chr5	76081005	76081703	19.17616647157423
chr5	76950964	76952136	19.59652238819786
chr5	77134370	77134665	16.831130464198225
chr5	77155113	77155550	20.7428274351072
chr5	77310114	77310436	30.826588601059054
chr5	77460063	77460521	16.736957901950486
chr5	78965296	78965597	16.743749944870654
chr5	84618334	84619556	38.421877601142796
chr5	86065175	86065547	24.08730890417612
chr5	87234263	87234582	9.922590294601775
chr5	91285340	91285708	16.033599021642104
chr5	91928247	91928591	11.106580208900363
chr5	92042467	92043151	25.575806255229036
chr5	92101305	92102194	29.168121774499678
chr5	92220071	92220395	25.47398132159386
chr5	92762400	92763805	24.4193754196167
chr5	92812864	92813483	23.164898364724944
chr5	92824099	92824852	34.46972131539151
chr5	93005395	93005948	14.198405527939201
chr5	93093151	93093800	18.53304008416292
chr5	93103498	93104155	22.516756189831135
chr5	93266874	93267521	20.775515422201966
chr5	97111570	97111949	15.410023349570725
chr5	99905896	99906607	25.632848484774346
chr5	99978770	99979457	21.052688969274797
chr5	100039688	100040358	16.068066068193804
chr5	100429144	100429492	13.188604078073611
chr5	100622116	100622735	19.472034106154435
chr5	100837728	100838042	12.519489349073664
chr5	100845798	100846379	23.488623880067912
chr5	103231772	103232363	16.856059697275438
chr5	103257833	103258749	41.551853544326846
chr5	103367086	103367868	23.71586448640165
chr5	103421084	103421412	20.43276709463538
chr5	103436287	103436692	18.49605975916356
chr5	103600898	103601484	18.674747965034772
chr5	103655449	103655731	21.00160668082271
chr5	103778408	103778950	19.334845857866576
chr5	104074242	104074543	15.289905475223579
chr5	105567951	105568563	13.976099296332963
chr5	105654606	105655099	16.086435379894944
chr5	105679094	105679746	36.40183770583451
chr5	105778969	105779932	30.153594883555318
chr5	107519832	107520572	44.7673991332183
chr5	107597592	107597909	15.467235056759808
chr5	108132172	108132528	16.582918927910622
chr5	108619599	108619929	14.950380845503373
chr5	109556175	109556508	38.7198006397969
chr5	109556979	109557328	48.45279523089827
chr5	109558091	109558375	31.599113202430832
chr5	109842330	109842792	13.390675364118634
chr5	110052204	110052575	13.627073532166186
chr5	110057826	110058319	14.989702157993587
chr5	110107456	110108161	23.323352627044027
chr5	110448654	110449401	18.244988994266453
chr5	110770612	110771056	16.83349378044541
chr5	110840083	110840642	13.28575010504407
chr5	111416814	111417179	16.496795102994735
chr5	111590536	111590972	16.50540700090041
chr5	112280633	112281489	28.790865406811793
chr5	112324193	112324583	21.454302147107246
chr5	112651760	112652105	16.770143495089766
chr5	112682394	112682736	22.004733347753334
chr5	112683198	112683484	23.613594375290237
chr5	112756552	112757150	52.502300714569344
chr5	113306998	113307487	16.06528923994193
chr5	113908864	113909215	39.18572614946936
chr5	113985967	113986570	18.10463554863115
chr5	114127801	114128236	27.812493558861743
chr5	114130387	114131065	20.79687882735666
chr5	114372351	114372671	15.259772446751594
chr5	114560610	114561076	19.691257028620644
chr5	114647365	114647783	15.932686150929575
chr5	114707461	114707923	15.936310999321215
chr5	114979248	114979585	12.301828755115544
chr5	115158381	115158821	27.570552769574252
chr5	115301072	115301436	18.8598830306923
chr5	116030793	116031285	24.284560498183335
chr5	117388629	117389036	17.384242749038435
chr5	117958499	117958865	30.060921283367552
chr5	117974145	117974495	21.594934163774763
chr5	118037555	118037901	14.146528136523473
chr5	118434950	118435750	35.86477172374725
chr5	118436878	118437484	37.30241323855057
chr5	118449061	118449536	22.201602534243936
chr5	118459114	118459482	13.769639079985412
chr5	118478049	118478931	21.678189952357286
chr5	119588552	119588874	15.142127327297045
chr5	119638359	119638803	17.520569474847466
chr5	120612658	120613388	48.21226982743773
chr5	120836977	120837358	15.251823887111634
chr5	120894346	120895432	18.934056311900665
chr5	120952187	120952509	14.668429564244999
chr5	120983062	120983459	13.185087792519058
chr5	121191046	121191720	17.112062454223633
chr5	121837005	121837662	24.55661213524991
chr5	121843083	121843448	17.027105621442402
chr5	122264047	122264374	16.62846169486323
chr5	122372019	122372873	19.03849083813348
chr5	122614092	122614491	15.170155558669776
chr5	122707435	122707768	14.237593055129409
chr5	122708545	122708877	16.295637943658484
chr5	122820961	122821653	17.021141015036257
chr5	123137917	123138224	28.985047908869937
chr5	123149906	123150217	22.615140675731794
chr5	123296618	123296922	28.30909930404864
chr5	123394244	123394550	15.648549257540235
chr5	123907212	123907529	25.469046722075163
chr5	124051932	124052376	13.845887212065962
chr5	124111494	124112293	25.100560000900632
chr5	124327581	124327942	46.7547588823905
chr5	124425620	124426314	25.7908716723967
chr5	124439750	124440190	16.36492488600991
chr5	124483288	124483635	15.721574989450769
chr5	124930879	124931393	16.786100400561025
chr5	125184657	125184959	22.449632076238164
chr5	129019639	129019955	26.252036043360263
chr5	129787018	129787558	17.44670909245809
chr5	129941428	129941795	24.335194055001157
chr5	130023920	130024345	15.816313715542064
chr5	130144181	130144766	23.664283393794655
chr5	130256425	130256803	19.00459662442485
chr5	131613063	131613894	18.617289292970145
chr5	131636324	131637003	25.725414886390336
chr5	133818666	133818963	13.887824986518835
chr5	134184191	134184493	34.98591282825596
chr5	134318648	134319054	31.783784091179008
chr5	134552446	134552728	30.90928524098498
chr5	134688763	134689194	21.956615996748003
chr5	134946884	134947564	26.73798513131983
chr5	134966853	134967689	24.386020198963475
chr5	134985691	134986136	44.318827631232445
chr5	135001127	135001560	19.32373410945126
chr5	135134344	135134695	12.251716403200415
chr5	135149069	135149431	58.23769239562651
chr5	135186820	135187492	28.183379357769375
chr5	135489007	135489728	22.023750433478707
chr5	135501740	135502100	19.62172059218089
chr5	135934672	135935381	28.55980348250762
chr5	135962459	135962764	36.93191047418313
chr5	136049565	136049931	22.838151306402487
chr5	136584587	136585155	15.806954679354815
chr5	136918836	136919147	16.973190203356975
chr5	137072417	137072763	14.833644533432977
chr5	137079875	137080404	22.108751767524474
chr5	137102734	137103412	17.630168471716146
chr5	137122588	137122896	16.76965679750814
chr5	137313886	137314557	21.32424241419876
chr5	137333633	137333983	18.060396488734654
chr5	137502071	137502994	27.196730150819988
chr5	137600701	137601086	39.64332228326178
chr5	137671776	137672090	13.759046846134648
chr5	137741227	137741541	22.757538218407113
chr5	137786417	137787636	29.597736832741543
chr5	138155488	138155801	20.558310450837254
chr5	138171415	138171879	20.304365717131517
chr5	138187226	138187923	14.69705150117149
chr5	138874868	138875244	28.81380677730479
chr5	138947740	138948044	13.986714322316018
chr5	139010569	139010865	32.36866012135067
chr5	139033219	139033938	15.827459083313073
chr5	139081311	139081723	19.399716293927536
chr5	139149496	139150001	29.38156296002983
chr5	139252318	139252939	22.324633096151306
chr5	139775413	139775699	20.28121245324195
chr5	139797171	139797710	36.295053740379316
chr5	139798048	139798340	44.866210395342684
chr5	140321757	140322091	22.41211399204003
chr5	140332057	140332621	13.462656873337766
chr5	140505617	140505959	17.458599581355937
chr5	140514659	140515768	46.601493873286614
chr5	140549560	140549985	21.360684047025792
chr5	140704290	140704781	42.40775790865212
chr5	142367502	142367859	23.732131584017885
chr5	142395714	142396023	14.894025568051632
chr5	142440140	142440697	21.801907460608216
chr5	142701388	142702338	17.592954747049433
chr5	142928945	142929518	23.625648854706714
chr5	142961744	142962059	15.542076241023956
chr5	143732646	143732965	10.925065457634044
chr5	143817277	143817624	14.057251930236816
chr5	143909151	143909807	23.216576045606196
chr5	144085616	144086539	19.2404677452013
chr5	144255438	144255738	15.652958396275839
chr5	144358181	144358568	22.33822199109297
chr5	144768164	144768469	13.454559957785685
chr5	144898391	144898744	14.789814805849415
chr5	145116613	145116984	12.399350339832974
chr5	145191669	145191992	15.77265404621514
chr5	146260978	146261438	81.43198066379713
chr5	146920153	146920999	26.883060200558205
chr5	146963405	146964059	15.42210295295132
chr5	147063489	147063776	14.855510120192472
chr5	147076663	147077414	28.280674780732625
chr5	147158444	147159248	28.227206325056542
chr5	147277919	147278202	25.01623742740483
chr5	147292977	147293319	37.53171563287925
chr5	147299363	147300594	22.32756774741203
chr5	147416491	147417287	19.951287801541277
chr5	147619890	147620827	25.67107310493575
chr5	148552398	148552819	21.111370474029325
chr5	148928745	148929315	15.834548531917104
chr5	149320437	149321020	25.306240109595795
chr5	149377028	149377633	21.577929575581194
chr5	149603393	149603699	17.137080513573938
chr5	149636410	149636719	38.23431285376687
chr5	149678163	149678497	17.952369273065806
chr5	150418281	150418648	24.117358459763697
chr5	150665125	150665574	15.610494881270988
chr5	150851159	150851452	34.28697602984848
chr5	150978377	150979184	48.39209211507842
chr5	150996141	150996667	22.23685403287184
chr5	151054121	151054872	35.34034313882556
chr5	151315970	151316430	29.991904320924178
chr5	151368190	151368859	16.8075299327149
chrM	105	4733	8969.208187516622
chrM	5802	6503	7062.8604072864655
chrM	10947	16277	8646.218607467945
chr2	3332399	3333328	18.94634576762582
chr2	3448240	3448592	23.029236826029692
chr2	3712685	3713741	29.441530108451843
chr2	3748679	3749049	14.971751398653597
chr2	5266535	5266821	18.23249298042351
chr2	5353355	5353685	15.922630165562484
chr2	5592463	5592797	11.91469249753895
chr2	6086151	6086459	21.312149902442833
chr2	9818313	9818596	15.098940145000553
chr2	9867324	9867605	19.79230096755927
chr2	9903714	9904269	15.576374949206103
chr2	9955835	9956567	14.823523570931023
chr2	10301061	10301482	26.81337740755421
chr2	11425774	11426231	20.04451887560621
chr2	11429592	11430128	17.682891123330414
chr2	11778205	11778741	13.722396973353714
chr2	13278050	13278391	14.832131236179833
chr2	13372447	13372774	15.09077898952939
chr2	13409687	13410145	16.70250859114801
chr2	14073645	14074044	23.741280046620762
chr2	18087222	18087740	18.504497975456207
chr2	18392296	18392723	15.148523848844077
chr2	19553952	19554328	22.73994227926782
chr2	19657456	19658035	17.41432371123055
chr2	20547482	20547806	14.662288751131223
chr2	20562731	20563095	17.2964156459976
chr2	20668127	20669490	39.079437367809405
chr2	20727276	20727623	17.25555133269912
chr2	20969417	20970007	26.31647178197311
chr2	21030952	21031235	15.165854427081536
chr2	21205156	21205600	35.11223990637977
chr2	22587287	22587965	120.69291475459185
chr2	22590057	22590644	60.1328756862036
chr2	22739273	22739793	74.94711867387478
chr2	22743717	22743999	12.116038679231144
chr2	23069025	23069326	20.147746551868526
chr2	23156144	23156498	17.214455246251855
chr2	24935222	24935874	27.27314655327358
chr2	25211121	25211416	15.946768447100107
chr2	25224363	25225260	24.582928993497273
chr2	25365697	25365997	18.254755646387736
chr2	25460650	25461476	11.444048072754903
chr2	25574638	25575243	22.774192283567317
chr2	25796508	25797304	29.192826714347955
chr2	26445274	26445940	30.44957024342305
chr2	26603890	26604303	15.455699784415108
chr2	26610788	26611525	17.560494034714097
chr2	26903122	26903409	16.17137817223313
chr2	26964341	26964644	18.223305025509877
chr2	27426707	27427026	13.86326082223635
chr2	27475946	27476257	21.827017719722637
chr2	27487056	27487371	15.224822840614925
chr2	27505360	27506052	21.095166101621064
chr2	28525130	28525851	19.938824527967984
