chr	start	end	8Cell_Tead4
chr1	72256907	72257160	18.417969926072676
chr1	72283123	72283585	13.132517244908717
chr1	72307147	72307783	10.657262669794214
chr1	72313403	72313780	12.26565093639991
chr1	72490302	72491222	10.815280963545261
chr1	72582874	72583471	13.78864255742212
chr1	72621733	72622309	10.236146601537863
chr1	72690925	72691486	10.667962656514105
chr1	72702913	72703198	16.306363463820073
chr1	72710253	72710676	15.068630315451475
chr1	72715349	72715668	24.393437125466086
chr1	72739592	72741884	22.288251637829955
chr1	72793021	72793931	25.88861850329808
chr1	72824546	72824832	14.295478067198
chr1	72996292	72996820	11.360395870425485
chr1	72999351	72999843	12.879562544628856
chr1	73128157	73128522	17.542052046893396
chr1	73503920	73504248	11.052407831680483
chr1	73663087	73664095	26.07235141902689
chr1	73932561	73933792	32.669010626407875
chr1	74024713	74025033	10.783116479218005
chr1	74094688	74095770	26.28090772699296
chr1	74125373	74125731	11.818139266701383
chr1	74205141	74205480	24.41766913872553
chr1	74236148	74236791	15.415567119236497
chr1	74284864	74285189	16.321337667611928
chr1	74309418	74310264	36.92087212465616
chr1	74314696	74315123	25.269922341340042
chr1	74368228	74368551	19.64110160685914
chr1	74370952	74371607	22.795027448930814
chr1	74390449	74390960	18.58939115035324
chr1	74397348	74397915	24.96664997719793
chr1	74398423	74398797	16.293515190083713
chr1	74405164	74405415	10.8119789974623
chr1	74446739	74447118	14.853112165405756
chr1	74474017	74474465	28.391157833593233
chr1	74476506	74476846	18.105668889774996
chr1	74505494	74506561	26.48248782421566
chr1	74513752	74515511	27.247499672443507
chr1	74556785	74557930	21.510365065528838
chr1	74563478	74563949	23.774175781606363
chr1	74565236	74565554	17.926170867943913
chr1	74587759	74588593	15.490034869534792
chr1	74642474	74643119	12.393729329663653
chr1	74643508	74644072	13.578590032056713
chr1	74661797	74662471	10.99112895971236
chr1	74673924	74674977	17.174456923775523
chr1	74675386	74675685	18.048624992370605
chr1	74683604	74684244	11.817812293022872
chr1	74724031	74724534	10.947747935831666
chr1	74759836	74760267	15.176969329055114
chr1	74772953	74773496	14.115185655063467
chr1	74779001	74779278	18.819147075556675
chr1	74784127	74784590	15.749868094277433
chr1	74803023	74803629	16.533928521788948
chr1	74816875	74817238	15.462652135486445
chr1	74855698	74856044	17.532044523713218
chr1	74858218	74858566	24.198602353019275
chr1	74865418	74865699	20.381066726195854
chr1	74876784	74877305	26.976869498928313
chr1	74893168	74893622	17.57172333931608
chr1	75008041	75008585	20.172577293480145
chr1	75016217	75016936	14.421836051887862
chr1	75027020	75027572	21.71041058457416
chr1	75122051	75122531	13.194480523467064
chr1	75124149	75125221	30.26512178111432
chr1	75142442	75142703	22.867209182388482
chr1	75156685	75157211	22.24539319643956
chr1	75168631	75168964	29.583128765896635
chr1	75180597	75180900	15.097127382511353
chr1	75188507	75189427	19.16964501712633
chr1	75204253	75205027	22.915563531624255
chr1	75219007	75219713	13.562165967465798
chr1	75236495	75236822	11.029173142319426
chr1	75251531	75251822	18.045803728791856
chr1	75254029	75254676	10.78347319171086
chr1	75298472	75299313	12.380797193393413
chr1	75316872	75318011	31.973176695779294
chr1	75409932	75410228	13.862163968988368
chr1	75411385	75411724	13.820587931832733
chr1	75425673	75425933	19.854046010971068
chr1	75480743	75481283	13.947717777004948
chr1	75495065	75495770	12.454558200024543
chr1	75518119	75518630	18.905622790237697
chr1	75521563	75521961	23.776410459873066
chr1	75524490	75524792	12.756049554079574
chr1	75545146	75545589	17.663669939234886
chr1	75546076	75546448	17.0767690725224
chr1	75559281	75559988	18.051979105408492
chr1	75588949	75589364	12.689201511819679
chr1	75599756	75600005	13.297333085393332
chr1	75653799	75654203	25.344932492416685
chr1	75664909	75665361	23.785990744565442
chr1	75665767	75666184	18.056349312944665
chr1	75727452	75727986	20.00648124834125
chr1	75791483	75792173	11.599346706832664
chr1	75801897	75802751	24.714148241127962
chr1	75822396	75822724	12.392619362691553
chr1	75861157	75861632	18.43285397379022
chr1	76556022	76557303	18.070595755417024
chr1	76840331	76840618	12.493516081301593
chr1	77187748	77188646	13.636694655917536
chr1	77453899	77454237	14.17572866530108
chr1	77461095	77461697	15.191820551786709
chr1	77515247	77515643	13.008380779112228
chr1	77516008	77516703	16.651523513245067
chr1	78488662	78489468	17.869737711497038
chr1	78525026	78525345	13.514518863355104
chr1	78534741	78535566	24.083001947113964
chr1	78546000	78546391	15.583668999049975
chr1	78656207	78657719	18.931273698806763
chr1	78676252	78676580	24.04623133089484
chr1	79439916	79440315	15.136672335459775
chr1	79580778	79581049	7.731013841734601
chr1	79655911	79657176	44.238426131599034
chr1	79662166	79662949	18.385267844754313
chr1	79671973	79672219	22.205881359131357
chr1	79690563	79692232	18.1105634557908
chr1	79699806	79700389	9.535615528427307
chr1	79711798	79713356	15.036224536473393
chr1	79762428	79762862	12.594546524610388
chr1	80184698	80184974	18.39396187533503
chr1	80185348	80185892	16.239227128379486
chr1	80186317	80186945	20.961644994225473
chr1	80341015	80341488	19.600215657820915
chr1	80372046	80372450	25.90297001423222
chr1	80388028	80388374	18.510237423670773
chr1	80388627	80388918	18.038029084090926
chr1	80758622	80759795	13.147750083341217
chr1	81231825	81232259	12.614077216469198
chr1	81718219	81718643	11.64694911578916
chr1	82291337	82291781	9.960450544013634
chr1	82360505	82360924	13.893638387784753
chr1	82382194	82383124	10.014277254637852
chr1	82432712	82433470	12.395465356378882
chr1	82787641	82787927	10.897446915819929
chr1	82789332	82789650	10.589746241299611
chr1	82819223	82820795	25.035346908423737
chr1	82826880	82827359	12.119094969086458
chr1	83027876	83028249	12.798617573909402
chr1	83660456	83661247	15.408499482609379
chr1	84205483	84205748	16.441104518242604
chr1	84206018	84206508	12.077659085332131
chr1	84331878	84332260	12.270767147004292
chr1	84332670	84333296	14.084059103609274
chr1	84541148	84541860	11.632968266693394
chr1	84697051	84697452	14.910420657987904
chr1	84712868	84713504	24.203607094362848
chr1	84715770	84716754	27.276723730854872
chr1	84763743	84764608	17.058478686161813
chr1	84839542	84839849	33.98422227542641
chr1	84840168	84840742	15.433805825402928
chr1	84849801	84850245	20.703518543157493
chr1	84859776	84861430	27.05685609460021
chr1	84879575	84880114	32.19060837669585
chr1	84880886	84881684	30.477275249653292
chr1	84890059	84890998	25.187774505858986
chr1	84897619	84897999	27.363482620841577
chr1	84898329	84898900	21.269020451346965
chr1	84904843	84905405	18.889079813431167
chr1	84924380	84925139	20.107831663450863
chr1	84933459	84934062	18.36184442339845
chr1	85266811	85267118	10.429919497586228
chr1	85277696	85277968	26.24243034685359
chr1	85591014	85593460	47.57690049403043
chr1	85736000	85736602	17.844230010263942
chr1	85743414	85744354	34.593256666305216
chr1	85744620	85744934	28.893572461073564
chr1	85751413	85751958	22.587447374676344
chr1	85783721	85784735	21.191721898329092
chr1	85789139	85789815	22.060973783921913
chr1	85805016	85805267	26.049585395600218
chr1	85806446	85806792	31.770301670008312
chr1	85812065	85812774	22.188921709154826
chr1	85853113	85853463	15.37670714514596
chr1	85857615	85858145	14.989116155876303
chr1	85868929	85869264	10.684841167393015
chr1	85919869	85920567	17.172509192054115
chr1	85921197	85921547	15.539753044673375
chr1	86062856	86063261	20.513838848066918
chr1	86063995	86064619	17.641571503419144
chr1	86154232	86154624	24.026466481539668
chr1	86225722	86225969	17.954924313162984
chr1	86250693	86251093	20.199587643146515
chr1	86265469	86265941	16.440761095386442
chr1	86277345	86277624	16.792733530844412
chr1	86278544	86279841	17.28831808918149
chr1	86296520	86296866	24.17843085768595
chr1	86301855	86302317	18.776631499781754
chr1	86303495	86303995	12.566129989624024
chr1	86359534	86359975	15.45037897806319
chr1	86380866	86381207	12.011311735225913
chr1	86406833	86407097	10.795356219465083
chr1	86429944	86430650	16.35606135052257
chr1	86432634	86433160	16.77668860837987
chr1	86444277	86444557	20.05631606919425
chr1	86445965	86446222	23.62325716575296
chr1	86458321	86458700	23.71310348309439
chr1	86463396	86463646	29.75864817047119
chr1	86471167	86471582	28.113644914741975
chr1	86472107	86473292	25.535718640194663
chr1	86482156	86482524	29.3581848040871
chr1	86492535	86492791	31.113811254501343
chr1	86495013	86495409	45.91814741943822
chr1	86501228	86501678	40.13423743777805
chr1	86509228	86509506	21.70666448332423
chr1	86526058	86526417	22.583604105999875
chr1	86531491	86531739	26.909245737137333
chr1	86532295	86532562	33.09725012761377
chr1	86533397	86534086	28.226563473052313
chr1	86563005	86563375	13.820160981771108
chr1	86582297	86582850	38.104848977238966
chr1	86597658	86598281	16.266872097554213
chr1	86634498	86634888	30.931392801724947
chr1	86647353	86648157	21.167282956156566
chr1	87067005	87067672	12.142491806035993
chr1	87073816	87075323	14.831582829108994
chr1	87081186	87082646	21.4225063480743
chr1	87086112	87086584	32.48764859215688
chr1	87090805	87092265	29.63663378153762
chr1	87098573	87098887	10.049855332465688
chr1	87154360	87154933	11.058877107776688
chr1	87184787	87185302	11.178682167090258
chr1	87213613	87214234	13.424074161455827
chr1	87246099	87246656	22.48428130706294
chr1	87247285	87247556	20.209491405979733
chr1	87256902	87258663	15.648696795782536
chr1	87309409	87309671	18.257583228686382
chr1	87323872	87324134	14.973124955446666
chr1	87326515	87326833	37.234686407653044
chr1	87331350	87331885	24.56002882485078
chr1	87413777	87414499	28.552470252124227
chr1	87457440	87457820	8.155654568421213
chr1	87494535	87495146	14.423351297206848
chr1	87524991	87525570	15.379557884624791
chr1	87551475	87551775	9.228711684544882
chr1	87608338	87608676	10.5548968442093
chr1	87630871	87631653	21.096614659594756
chr1	87636502	87637067	20.501848955070024
chr1	87659115	87659465	29.453851549965993
chr1	87674065	87674547	19.493312491420888
chr1	87676039	87676667	19.280071111241725
chr1	87686455	87687205	15.037156035105387
chr1	87755730	87756392	13.048455532944095
chr1	87840237	87841294	40.40906184691806
chr1	87872733	87873151	15.686831989927155
chr1	87988007	87988762	11.938823838897099
chr1	88205512	88205759	20.558148515369247
chr1	88223556	88224072	24.72525280945061
chr1	88277134	88277928	52.552867370528595
chr1	88538567	88538985	13.159095651225039
chr1	88602428	88603111	12.465258281367065
chr1	88800325	88801286	21.727238486386238
chr1	89024720	89025278	15.379160968206262
chr1	89069730	89070207	12.91024710097403
chr1	89127432	89127877	13.902116449763266
chr1	89191354	89192998	42.462954942095315
chr1	89215706	89216642	12.335734359728985
chr1	89226112	89227428	27.758702997741004
chr1	89240208	89240480	10.558853152920218
chr1	89337207	89338206	10.036938493316239
chr1	89454474	89454984	10.034148176043642
chr1	89837472	89838035	13.86163005015778
chr1	89930856	89931523	11.430922629057557
chr1	89939395	89940533	17.104124198269968
chr1	89982464	89982781	11.266602550771335
chr1	90064374	90065217	16.596807726478804
chr1	90202143	90203841	19.86464473585077
chr1	90453873	90454561	12.561096185861631
chr1	90518564	90519772	17.991408385188375
chr1	90540119	90540886	15.224684608340107
chr1	90541145	90541415	13.319909254709879
chr1	90603079	90603710	10.414877744559819
chr1	90628597	90629246	15.71965786121292
chr1	90727328	90727665	11.582135588195982
chr1	90928465	90928903	9.672477963852556
chr1	90954840	90955171	8.640928000481827
chr1	90958931	90959358	11.968708005945354
chr1	90967076	90967503	12.917468812482419
chr1	90972614	90973198	15.669727088653879
chr1	90985510	90986204	10.88606423122395
chr1	91175669	91176410	25.936940659073844
chr1	91247260	91248136	16.710111045401934
chr1	91248630	91249062	17.016098488260198
chr1	91295408	91296136	13.669229538886102
chr1	91304032	91305086	24.3249544147296
chr1	91319668	91320030	12.060594830065142
chr1	91352361	91353124	24.468554074298662
chr1	91366481	91366936	14.146694576347267
chr1	91458972	91459721	11.013059968464525
chr1	91611571	91611828	7.400270666129858
chr1	91912775	91913395	17.97593847397835
chr1	91914809	91916098	23.491205616456025
chr1	91929240	91929549	12.60240171488049
chr1	91992299	91992772	11.92402515653324
chr1	92084748	92085291	9.846812905966686
chr1	92180326	92180864	23.34975088041511
chr1	92592884	92593801	25.765553728184756
chr1	92648101	92648851	11.900888216018677
chr1	92809717	92810428	10.95954832246032
chr1	92934127	92934943	17.519186680223427
chr1	92978843	92979111	12.26395419818252
chr1	93029901	93031081	20.578348361031484
chr1	93236974	93237429	13.226521791730608
chr1	93305558	93305894	10.008969820681072
chr1	93342487	93344038	15.969652354063948
chr1	93354952	93355208	21.064777340739965
chr1	93363809	93364858	21.227967463185152
chr1	93379922	93381097	25.203880603059808
chr1	93418602	93418954	10.441704202782024
chr1	93445469	93446536	11.674855410103051
chr1	93457455	93457777	16.068069647557987
chr1	93462828	93464065	31.92450474844696
chr1	93478026	93479326	27.04289439568153
chr1	93511046	93511989	22.214458886790755
chr1	93529003	93529936	18.143739607300915
chr1	93537143	93538928	36.75483876734288
chr1	93539177	93539643	38.12330801394876
chr1	93571622	93571940	20.15428707434696
chr1	93593954	93594381	18.845587310523005
chr1	93603207	93604577	33.777254073289185
chr1	93635929	93636205	28.4088111580282
chr1	93667977	93668994	36.48595332067859
chr1	93672219	93673211	27.419007014603384
chr1	93693966	93694543	17.905461701404697
chr1	93694809	93695121	19.151037387358837
chr1	93695732	93696149	21.07794905738007
chr1	93702773	93703842	20.07075330718195
chr1	93713189	93713903	16.65236565913139
chr1	93747513	93747808	38.9942733441369
chr1	93763309	93763572	12.462733801780091
chr1	93790857	93791217	48.248291407691106
chr1	93791532	93792347	43.31684664626794
chr1	93803448	93803763	29.55341551038954
chr1	93825036	93825969	20.518888458178356
chr1	94081165	94081683	13.09697994394192
chr1	94086657	94088035	33.0436180627571
chr1	94090630	94091357	22.919579044168884
chr1	95451927	95452346	48.24949663464949
chr1	95720510	95720782	28.641697662718155
chr1	95748710	95749566	20.724336272088166
chr1	96061680	96062290	24.08296545997995
chr1	96625804	96626320	18.225285336028698
chr1	96842973	96844233	29.93458811896188
chr1	96870669	96871640	13.483165782217386
chr1	97726948	97727325	23.33081833057758
chr1	97759424	97760745	12.073788872638676
chr1	97769832	97770643	18.800437334580426
chr1	97790610	97791273	17.462042408651175
chr1	97799428	97800774	36.45324342424413
chr1	98197840	98198298	18.081979614157863
chr1	98941734	98942125	9.388636681734754
chr1	99663389	99664048	12.08498757308821
chr1	101057077	101057341	10.8146228537415
chr1	102302252	102302501	19.839354021003448
chr1	102862431	102862788	13.50990741793849
chr1	103257923	103259091	21.870953513334875
chr1	103867860	103868578	16.136222475418474
chr1	103868906	103869215	12.381144471153087
chr1	104332817	104333103	28.284756080253974
chr1	105435918	105436171	18.295144599416982
chr1	105625694	105625958	14.482992258938877
chr1	105663421	105663974	13.83948855029308
chr1	105783484	105783754	13.018563358872026
chr1	105989869	105990688	12.731292983114502
chr1	106077130	106078066	16.08988419226092
chr1	106534961	106535632	31.590779718094897
chr1	106541175	106542423	34.760708936514
chr1	107960774	107961143	15.809932476136742
chr1	108581133	108582357	24.345403442974963
chr1	109594702	109595010	13.272534740435614
chr1	110903836	110904354	21.164378875010723
chr1	110904609	110905071	14.370182827953652
chr1	111048073	111048817	15.000450842483069
chr1	112018208	112018690	12.775150967831433
chr1	112457314	112457723	20.505241208088137
chr1	113970899	113971165	17.522079120004985
chr1	114078466	114078827	10.924825170363746
chr1	114079248	114079610	11.252084394844855
