chr	start	end	8Cell_Tfap2c
chr1	35846473	35846979	18.939927815448627
chr1	35869686	35871344	12.10762142060501
chr1	35985627	35987038	18.12299382266491
chr1	36001326	36001718	12.57860309493785
chr1	36013356	36014447	20.005260519977014
chr1	36019004	36019627	23.732501239684765
chr1	36030081	36031276	13.723928225688855
chr1	36039688	36040511	14.96298290312942
chr1	36054516	36055431	20.68104201665993
chr1	36067895	36068214	34.98171442803171
chr1	36076767	36077188	23.3214739620544
chr1	36077678	36077964	19.379202982762475
chr1	36095765	36096310	13.276957535962445
chr1	36119895	36120165	9.999803039762709
chr1	36243978	36244606	16.855449552748613
chr1	36254854	36255193	13.490592078825014
chr1	36255988	36256250	12.33199887239296
chr1	36286018	36286293	13.5443599839644
chr1	36307458	36308029	15.125834496760326
chr1	36316457	36316781	17.064869530406998
chr1	36368755	36369008	12.618766060930938
chr1	36407820	36408300	13.496637493371964
chr1	36444701	36445253	18.45071907924569
chr1	36464124	36464451	20.975624991484008
chr1	36471283	36471829	13.87734405461685
chr1	36492391	36493201	10.173966106956387
chr1	36511488	36512109	32.09940389427394
chr1	36546598	36547678	20.268108861534685
chr1	36557080	36557558	18.66676505340193
chr1	36557873	36558272	24.380079976896894
chr1	36583232	36583959	20.49403927972261
chr1	36594367	36594750	15.788496072236303
chr1	36611738	36612392	15.367105070604097
chr1	36634415	36635371	19.870215680808702
chr1	36644137	36645038	11.306368354687283
chr1	36650241	36650834	13.491700001148912
chr1	36660227	36660504	14.88674657181282
chr1	36679637	36679982	19.286325324791065
chr1	36684360	36684708	20.67282006932401
chr1	36709571	36709982	12.343955313782333
chr1	36721526	36721793	10.87529488538535
chr1	36732102	36733330	14.148893016169048
chr1	36770928	36771582	13.765970052929099
chr1	36772656	36772988	12.635251065334641
chr1	36784598	36785290	14.498435256798142
chr1	36830953	36831616	11.303432890372758
chr1	36902666	36903049	10.949822164391103
chr1	36920297	36920771	11.888195859732004
chr1	36939473	36939894	17.631595763344663
chr1	37046719	37046963	21.84933189876744
chr1	37056668	37057273	13.198202386966422
chr1	37117600	37118129	9.331583787452972
chr1	37135166	37135521	10.4037975190391
chr1	37177832	37178385	8.927943450417269
chr1	37196249	37196519	14.041202852461073
chr1	37207030	37207274	8.243584355369943
chr1	37250481	37250815	17.272379187052834
chr1	37253514	37253923	10.69900853126731
chr1	37261823	37262160	13.903971162677164
chr1	37272450	37272890	11.059672025117008
chr1	37285199	37286023	9.631091215078113
chr1	37287009	37287385	9.100202324542593
chr1	37299865	37300317	24.53404782936636
chr1	37314837	37315227	10.60497587521871
chr1	37401936	37402272	13.35446867772511
chr1	37409951	37410364	15.30213724325702
chr1	37429497	37430820	10.889605123620095
chr1	37457724	37458796	15.365431198433264
chr1	37471188	37471866	12.729356049788032
chr1	37540386	37541347	22.72624047167219
chr1	37568627	37569395	14.440757937729359
chr1	37616093	37616733	10.95572047382593
chr1	37639190	37639519	10.18812086516963
chr1	37684117	37685584	16.550244338628993
chr1	37711812	37712126	11.400967941162692
chr1	37864444	37865599	17.107751280714425
chr1	37870225	37870749	12.9145442038092
chr1	37871946	37872354	13.532288483544892
chr1	37934296	37934650	15.96236943794509
chr1	37948522	37949354	15.893745746750097
chr1	37965820	37966123	10.984762157150621
chr1	37986000	37986330	9.205076138178507
chr1	37997443	37998502	17.05416852376504
chr1	38128606	38130334	19.736435074597498
chr1	38137117	38137647	13.520346099925492
chr1	38330303	38330560	10.508536084616695
chr1	38330989	38331246	13.492519007582608
chr1	38357070	38357380	9.239180703316965
chr1	38363929	38364325	11.599643974593192
chr1	38591941	38592434	14.273147550122491
chr1	38628105	38628387	11.662503614493296
chr1	38866092	38866699	10.928534499895829
chr1	38987277	38988192	19.346579970688115
chr1	39006008	39006382	15.310311421991033
chr1	39072998	39073245	13.618765908214245
chr1	39094743	39094993	9.72504108428955
chr1	39122406	39123953	16.403944489061605
chr1	39135398	39135839	20.51213843157502
chr1	39185868	39186838	10.550570707714435
chr1	39196664	39197160	10.663441633024524
chr1	39291728	39292035	13.06854559311261
chr1	39348780	39349540	18.968292273973162
chr1	39367348	39367705	15.054683476936917
chr1	39376633	39376966	13.6821098699942
chr1	39478020	39479183	19.073516324175294
chr1	39521192	39521489	16.530443361712624
chr1	39522501	39522971	15.895829084071707
chr1	39527279	39527591	18.521387124672913
chr1	39535384	39536311	24.750172340368376
chr1	39576994	39577972	20.229509261488182
chr1	39607099	39607394	12.986618122812045
chr1	39613534	39614385	18.938281685709253
chr1	39614815	39615376	22.666142206990994
chr1	39698739	39699042	13.571149794575405
chr1	39730074	39731561	10.190202600020044
chr1	39761073	39761458	8.243862658661682
chr1	39816051	39816395	7.8226553049198415
chr1	39834211	39834566	13.276739469716247
chr1	39869520	39869947	8.705468882442359
chr1	39901157	39901414	11.951903224455243
chr1	39967940	39968308	13.046048138452614
chr1	40085351	40086148	9.918504703897455
chr1	40681242	40681565	13.543028235066418
chr1	40790123	40790575	9.680358347639574
chr1	40890214	40890528	10.70096384947467
chr1	42697898	42698423	12.743520692189534
chr1	42714771	42715211	10.548240129514173
chr1	42772221	42772578	9.55420135049259
chr1	42796274	42796677	8.880359584581171
chr1	42850867	42851720	12.91733095849944
chr1	42859686	42860072	12.01907407805092
chr1	42864781	42865395	11.942945710222574
chr1	42952622	42952918	11.873634069352537
chr1	42994029	42994421	19.06259013195427
chr1	42994705	42995594	12.367372629747079
chr1	43082560	43083371	9.813543192996343
chr1	43092680	43093081	12.525221905506163
chr1	43098129	43099133	10.498811951671463
chr1	43118366	43118655	10.479989807498496
chr1	43232914	43233509	9.877637638765222
chr1	43287404	43288175	13.777127280773357
chr1	43423253	43423772	12.227180207166139
chr1	43431381	43431930	16.445023395976083
chr1	43445038	43445633	19.69568889521751
chr1	43484190	43484915	20.581459564998234
chr1	43489714	43490317	16.314040401484046
chr1	43570876	43571136	8.591725292572608
chr1	43738462	43738753	9.697524393547033
chr1	43827536	43828191	13.693670855951673
chr1	43933539	43933864	13.892604461083046
chr1	43941382	43942132	14.980401916186015
chr1	44101994	44102710	19.39278424651929
chr1	44147942	44148298	11.154476179165787
chr1	44388354	44388953	8.61489168351799
chr1	45593809	45594204	9.043206720714327
chr1	45594763	45595071	10.783419225123021
chr1	45792781	45793579	10.343787251334442
chr1	45795047	45795865	10.648373108912796
chr1	45925609	45926352	14.322935997717794
chr1	46853747	46854225	15.763290907049777
chr1	47207739	47208374	10.295037768957183
chr1	47320019	47320384	9.294716031584022
chr1	49932093	49933002	8.584346626753067
chr1	51400047	51400359	8.055642127990723
chr1	51420463	51420992	12.5660426990747
chr1	51478706	51479360	11.587374259937064
chr1	51529869	51530632	8.921566557602988
chr1	51596968	51597295	8.536323672040886
chr1	51860414	51860862	16.868851806436265
chr1	51920586	51921170	14.064507067203522
chr1	52119178	52119760	9.853971517372786
chr1	52161290	52161583	9.379138036799512
chr1	52232121	52233857	16.412433108076872
chr1	52242611	52243402	11.188288838763906
chr1	52499760	52500185	11.147063524582807
chr1	52801955	52802800	12.842653635690903
chr1	52808810	52809145	9.630244589563626
chr1	52817600	52818077	14.855960999894691
chr1	52840934	52841266	10.23431131351425
chr1	52844968	52845433	18.733596262367822
chr1	52856599	52857026	14.064567283389161
chr1	52936064	52936340	9.82974522528441
chr1	52937518	52937868	12.893868026733399
chr1	52938415	52938659	7.8015811286988805
chr1	52952724	52953486	13.727300602620042
chr1	53296710	53297401	10.511112989806577
chr1	53313178	53314035	10.216912791498066
chr1	53352341	53352653	8.761331043182276
chr1	53525376	53526531	11.156589395556098
chr1	53613370	53613822	8.553393944174843
chr1	53784809	53785119	7.801843110976681
chr1	53855532	53856281	13.93666855388076
chr1	53866928	53868389	20.039529521866893
chr1	54438779	54439509	10.82065366326946
chr1	54557512	54557932	8.97672646953946
chr1	54587294	54587545	7.936369922531553
chr1	54830534	54830936	7.794984488937986
chr1	54883109	54883372	13.850203952861829
chr1	54925830	54926646	16.403402018780803
chr1	54982601	54983717	15.878834547107791
chr1	54998453	54998995	15.46901798248291
chr1	55027061	55027336	15.62874753778631
chr1	55028608	55029798	17.30390492287003
chr1	55052217	55053185	13.465661653556115
chr1	55087460	55088219	13.524910008326193
chr1	55118767	55119009	9.870727424779215
chr1	55129569	55129870	9.289799888268657
chr1	55131329	55131783	13.416354204589576
chr1	55162925	55163352	16.23546905651584
chr1	55178246	55178882	11.263433537393245
chr1	55201790	55202557	18.70467758800402
chr1	55210547	55211267	19.23841390212377
chr1	55211533	55211838	17.149098471344494
chr1	55236638	55237406	16.411610720679164
chr1	55363468	55363916	11.856751038559846
chr1	55405340	55405724	10.339178018271923
chr1	55406427	55406679	13.305608541246444
chr1	55486112	55486770	8.046027728851806
chr1	55961069	55961483	10.390409860058107
chr1	56953316	56953630	16.418697478664907
chr1	56953949	56954300	16.89511473566039
chr1	56972510	56973605	20.744662524358322
chr1	56997246	56997681	7.197634866867943
chr1	57221780	57222141	9.278811836506852
chr1	57406059	57406977	8.294081360686059
chr1	57904239	57904684	11.683437479212042
chr1	57928672	57929361	9.152359832353966
chr1	57953930	57954539	15.542991000443257
chr1	57969700	57970021	13.86576219659728
chr1	57985834	57986234	14.791874785423278
chr1	57989285	57989736	11.97316700709104
chr1	57996007	57996358	17.73715802814886
chr1	58029718	58030730	19.540637260840345
chr1	58113052	58113489	15.39939390658241
chr1	58253599	58253921	11.594040564128331
chr1	58254570	58255250	11.36548812599743
chr1	58296764	58297297	9.531810776601365
chr1	58315529	58315999	9.352496907051574
chr1	58366573	58367345	15.103599462484448
chr1	58380365	58380967	10.983361664008461
chr1	58382693	58383005	11.716869818858612
chr1	58392532	58393037	25.195112239724338
chr1	58401675	58402089	10.979927187380584
chr1	58409595	58410142	10.646852931767103
chr1	58423510	58424368	14.691852535123314
chr1	58432496	58432795	11.62720882454046
chr1	58445013	58445426	12.452244703186626
chr1	58468081	58468385	11.319339366335617
chr1	58475337	58475775	9.245116299145842
chr1	58493856	58494378	10.411119670246753
chr1	58504558	58504933	11.01126085027059
chr1	58585631	58586940	12.114481314162974
chr1	58632503	58633333	16.393345834548214
chr1	58640509	58640849	13.577122295604033
chr1	58651262	58651774	9.450461435131729
chr1	58652103	58652448	9.62368517336638
chr1	58713338	58713891	10.117665497778122
chr1	58760297	58760613	10.410049578811549
chr1	58972955	58974303	17.503140525931066
chr1	59119833	59120086	16.295965648922525
chr1	59209771	59210284	11.116067016333865
chr1	59236641	59237693	12.649769929878612
chr1	59270021	59270536	10.685228741284712
chr1	59384004	59384479	11.790883421646921
chr1	59391411	59392471	11.744927925433753
chr1	59482153	59482605	26.718615316711695
chr1	59534172	59534622	12.206267235014174
chr1	59613764	59614696	17.551026368345827
chr1	59660870	59661204	11.03000264253445
chr1	59671033	59671675	26.643923450481854
chr1	59728220	59728564	19.891294398973155
chr1	59729261	59729945	14.751477358634013
chr1	59736429	59736687	10.75998644126478
chr1	59745355	59745645	14.515367359950625
chr1	59748948	59749818	12.268573728101007
chr1	59762416	59763327	17.477964850340925
chr1	59794706	59795005	19.073329644857044
chr1	59796259	59796515	14.377601236104965
chr1	59912521	59913347	20.244732136876472
chr1	59926067	59927315	14.798282173581612
chr1	59943718	59944236	16.808192146330725
chr1	59973325	59973643	10.70835041250073
chr1	60011550	60012385	16.942766480817053
chr1	60092689	60093093	12.08304535516418
chr1	60097773	60098566	19.15541678809879
chr1	60148477	60149196	11.900192394707565
chr1	60156712	60157432	9.14132450222969
chr1	60179999	60181373	26.735525877368154
chr1	60188898	60189468	11.523367053793187
chr1	60343025	60343724	20.751199427592397
chr1	60355911	60356489	15.31001089188467
chr1	60543007	60544119	22.818616471916652
chr1	60544776	60545205	15.505633716538792
chr1	60566094	60567590	14.487148679919654
chr1	60604087	60604350	8.353248297035014
chr1	60817943	60818585	13.913991639918628
chr1	60852218	60853025	13.04229942189421
chr1	61376806	61377200	12.22492649833563
chr1	61538990	61539244	9.91128065079216
chr1	62066454	62067698	13.629432473152013
chr1	62690924	62691844	11.419275205549987
chr1	62703405	62703756	15.695838498933362
chr1	62706501	62707252	18.132228448768746
chr1	62715620	62716412	11.751844940763531
chr1	62736133	62737213	11.935847556811792
chr1	62915022	62915286	8.892681416236993
chr1	63010892	63011641	13.638213957263249
chr1	63050257	63050595	15.473675476728811
chr1	63107760	63108324	12.694040797280927
chr1	63136473	63137422	17.620812382914117
chr1	63138005	63138581	15.468146650327576
chr1	63138970	63139372	14.75448501169385
chr1	63139866	63140334	14.471844245225956
chr1	63214269	63214813	11.321594503872534
chr1	63308646	63308985	9.272230453547476
chr1	63730218	63730894	9.05565999915614
chr1	64250152	64250488	12.739166273957206
chr1	64295752	64296094	12.94015321675797
chr1	64300987	64301529	24.17676629351514
chr1	64301826	64302213	17.42078899413116
chr1	64532406	64532685	13.323431172251274
chr1	64576033	64576402	12.307812123440792
chr1	64616744	64617723	9.116386569922255
chr1	64690351	64690655	17.9702779462463
chr1	64736974	64737746	19.67746327454562
chr1	64737992	64738790	25.698837338832387
chr1	64753195	64753445	12.113382062911988
chr1	64797488	64797730	9.634803945367986
chr1	64897981	64898432	10.23387615960876
chr1	64905169	64905418	9.291997899970855
chr1	64956958	64957311	16.022383249515176
chr1	64969045	64969441	8.664161167963586
chr1	64984374	64984872	13.18490631609078
chr1	64989983	64990886	14.148148281629695
chr1	65111991	65113025	11.64759144008275
chr1	65118452	65118853	9.320167546260386
chr1	65132563	65133422	9.770852971548807
chr1	65151137	65151456	12.196743077245252
chr1	65178156	65179176	18.639554253746482
chr1	65186735	65187484	14.518104578687925
chr1	65229447	65229973	8.242564736663615
chr1	65420849	65421849	18.250692883878948
chr1	65746827	65747386	8.54038275716983
chr1	66699987	66701243	13.083840151121661
chr1	66817135	66818109	17.278109451583767
chr1	66859163	66859510	16.789840632282004
chr1	66863832	66864125	20.797399221426797
chr1	66867898	66868268	18.695260524749756
chr1	66935149	66935662	8.519094991869862
chr1	67048088	67048707	9.889542005751553
chr1	67103566	67104186	9.676772878246922
chr1	67311209	67311470	11.38837846485591
chr1	67311735	67312099	8.530826919681424
chr1	67650411	67650751	10.721205847403583
chr1	67709944	67710547	15.95139006081703
chr1	67711240	67712150	11.137952225548881
chr1	69106027	69106724	9.78563578809522
chr1	69376831	69377284	7.633278423587218
chr1	71102265	71102923	31.37709603266151
chr1	71103336	71103965	18.556313784588692
chr1	71547108	71548372	20.55584200349035
chr1	71555118	71555587	19.351987202284434
chr1	71556583	71557500	22.96902557391767
chr1	71577743	71577989	9.85131302693995
chr1	71635582	71635934	9.541497076099569
chr1	71675521	71675838	10.76450256594348
chr1	71735526	71736124	10.265534943162796
chr1	72121428	72122016	14.187137568078073
chr1	72123611	72124065	11.525806621307844
chr1	72143231	72143549	9.36701870414446
chr1	72213739	72214583	18.536469248798785
chr1	72236347	72236686	18.728312430480237
chr1	72243326	72243933	13.714178178023664
chr1	72284160	72284589	12.936864411080634
chr1	72313466	72313778	10.06506248162343
chr1	72491038	72491414	15.698324710764783
