name,logpval,time
Smad2(MAD)/ES-SMAD2-ChIP-Seq(GSE29422)/Homer,28,4-cell_rep2
Sp2(Zf)/HEK293-Sp2.eGFP-ChIP-Seq(Encode)/Homer,28,4-cell_rep2
FOXA1(Forkhead)/MCF7-FOXA1-ChIP-Seq(GSE26831)/Homer,26,4-cell_rep2
PR(NR)/T47D-PR-ChIP-Seq(GSE31130)/Homer,25,4-cell_rep2
Bapx1(Homeobox)/VertebralCol-Bapx1-ChIP-Seq(GSE36672)/Homer,24,4-cell_rep2
TEAD(TEA)/Fibroblast-PU.1-ChIP-Seq(Unpublished)/Homer,23,4-cell_rep2
"GATA(Zf),IR3/iTreg-Gata3-ChIP-Seq(GSE20898)/Homer",22,4-cell_rep2
ARE(NR)/LNCAP-AR-ChIP-Seq(GSE27824)/Homer,19,4-cell_rep2
"GATA3(Zf),DR8/iTreg-Gata3-ChIP-Seq(GSE20898)/Homer",19,4-cell_rep2
TEAD4(TEA)/Tropoblast-Tead4-ChIP-Seq(GSE37350)/Homer,18,4-cell_rep2
NFE2L2(bZIP)/HepG2-NFE2L2-ChIP-Seq(Encode)/Homer,18,4-cell_rep2
GFX(?)/Promoter/Homer,17,4-cell_rep2
TEAD3(TEA)/HepG2-TEAD3-ChIP-Seq(Encode)/Homer,15,4-cell_rep2
KLF10(Zf)/HEK293-KLF10.GFP-ChIP-Seq(GSE58341)/Homer,14,4-cell_rep2
Mef2a(MADS)/HL1-Mef2a.biotin-ChIP-Seq(GSE21529)/Homer,12,4-cell_rep2
Gfi1b(Zf)/HPC7-Gfi1b-ChIP-Seq(GSE22178)/Homer,11,4-cell_rep2
TEAD2(TEA)/Py2T-Tead2-ChIP-Seq(GSE55709)/Homer,11,4-cell_rep2
GFY(?)/Promoter/Homer,11,4-cell_rep2
FOXM1(Forkhead)/MCF7-FOXM1-ChIP-Seq(GSE72977)/Homer,10,4-cell_rep2
TEAD1(TEAD)/HepG2-TEAD1-ChIP-Seq(Encode)/Homer,10,4-cell_rep2
Bach1(bZIP)/K562-Bach1-ChIP-Seq(GSE31477)/Homer,6,4-cell_rep2
FOXA1(Forkhead)/LNCAP-FOXA1-ChIP-Seq(GSE27824)/Homer,6,4-cell_rep2
Nrf2(bZIP)/Lymphoblast-Nrf2-ChIP-Seq(GSE37589)/Homer,6,4-cell_rep2
ETS(ETS)/Promoter/Homer,5,4-cell_rep2
Rfx5(HTH)/GM12878-Rfx5-ChIP-Seq(GSE31477)/Homer,5,4-cell_rep2
DMRT1(DM)/Testis-DMRT1-ChIP-Seq(GSE64892)/Homer,5,4-cell_rep2
c-Myc(bHLH)/mES-cMyc-ChIP-Seq(GSE11431)/Homer,4,4-cell_rep2
E2F7(E2F)/Hela-E2F7-ChIP-Seq(GSE32673)/Homer,4,4-cell_rep2
NF-E2(bZIP)/K562-NFE2-ChIP-Seq(GSE31477)/Homer,4,4-cell_rep2
Gata1(Zf)/K562-GATA1-ChIP-Seq(GSE18829)/Homer,4,4-cell_rep2
DMRT6(DM)/Testis-DMRT6-ChIP-Seq(GSE60440)/Homer,4,4-cell_rep2
Sp5(Zf)/mES-Sp5.Flag-ChIP-Seq(GSE72989)/Homer,4,4-cell_rep2
RORgt(NR)/EL4-RORgt.Flag-ChIP-Seq(GSE56019)/Homer,4,4-cell_rep2
RORgt(NR)/EL4-RORgt.Flag-ChIP-Seq(GSE56019)/Homer,4,4-cell_rep2
"GRE(NR),IR3/RAW264.7-GRE-ChIP-Seq(Unpublished)/Homer",3,4-cell_rep2
ELF5(ETS)/T47D-ELF5-ChIP-Seq(GSE30407)/Homer,3,4-cell_rep2
THRa(NR)/C17.2-THRa-ChIP-Seq(GSE38347)/Homer,3,4-cell_rep2
p53(p53)/mES-cMyc-ChIP-Seq(GSE11431)/Homer,2,4-cell_rep2
EBNA1(EBV-virus)/Raji-EBNA1-ChIP-Seq(GSE30709)/Homer,2,4-cell_rep2
ZNF317(Zf)/HEK293-ZNF317.GFP-ChIP-Seq(GSE58341)/Homer,2,4-cell_rep2
KLF14(Zf)/HEK293-KLF14.GFP-ChIP-Seq(GSE58341)/Homer,2,4-cell_rep2
CTCF-SatelliteElement(Zf?)/CD4+-CTCF-ChIP-Seq(Barski_et_al.)/Homer,2,4-cell_rep2
ELF1(ETS)/Jurkat-ELF1-ChIP-Seq(SRA014231)/Homer,2,4-cell_rep2
ZBTB33(Zf)/GM12878-ZBTB33-ChIP-Seq(GSE32465)/Homer,1,4-cell_rep2
E2F4(E2F)/K562-E2F4-ChIP-Seq(GSE31477)/Homer,1,4-cell_rep2
Mef2b(MADS)/HEK293-Mef2b.V5-ChIP-Seq(GSE67450)/Homer,1,4-cell_rep2
Jun-AP1(bZIP)/K562-cJun-ChIP-Seq(GSE31477)/Homer,1,4-cell_rep2
DUX(Homeobox)/C2C12-Dux-ChIP-Seq(GSE87279)/Homer,1,4-cell_rep2
EAR2(NR)/K562-NR2F6-ChIP-Seq(Encode)/Homer,1,4-cell_rep2
BATF(bZIP)/Th17-BATF-ChIP-Seq(GSE39756)/Homer,1,4-cell_rep2
Gata2(Zf)/K562-GATA2-ChIP-Seq(GSE18829)/Homer,1,4-cell_rep2
CArG(MADS)/PUER-Srf-ChIP-Seq(Sullivan_et_al.)/Homer,1,4-cell_rep2
"Pitx1:Ebox(Homeobox,bHLH)/Hindlimb-Pitx1-ChIP-Seq(GSE41591)/Homer",1,4-cell_rep2
SpiB(ETS)/OCILY3-SPIB-ChIP-Seq(GSE56857)/Homer,1,4-cell_rep2
"GRE(NR),IR3/A549-GR-ChIP-Seq(GSE32465)/Homer",1,4-cell_rep2
p73(p53)/Trachea-p73-ChIP-Seq(PRJNA310161)/Homer,1,4-cell_rep2
AP-2alpha(AP2)/Hela-AP2alpha-ChIP-Seq(GSE31477)/Homer,1,4-cell_rep2
Atf3(bZIP)/GBM-ATF3-ChIP-Seq(GSE33912)/Homer,1,4-cell_rep2
E2F1(E2F)/Hela-E2F1-ChIP-Seq(GSE22478)/Homer,1,4-cell_rep2
NFkB-p65-Rel(RHD)/ThioMac-LPS-Expression(GSE23622)/Homer,1,4-cell_rep2
E2F(E2F)/Hela-CellCycle-Expression/Homer,1,4-cell_rep2
EBF(EBF)/proBcell-EBF-ChIP-Seq(GSE21978)/Homer,1,4-cell_rep2
YY1(Zf)/Promoter/Homer,1,4-cell_rep2
Fosl2(bZIP)/3T3L1-Fosl2-ChIP-Seq(GSE56872)/Homer,1,4-cell_rep2
Elk1(ETS)/Hela-Elk1-ChIP-Seq(GSE31477)/Homer,1,4-cell_rep2
Brachyury(T-box)/Mesoendoderm-Brachyury-ChIP-exo(GSE54963)/Homer,1,4-cell_rep2
TFE3(bHLH)/MEF-TFE3-ChIP-Seq(GSE75757)/Homer,1,4-cell_rep2
Hoxb4(Homeobox)/ES-Hoxb4-ChIP-Seq(GSE34014)/Homer,1,4-cell_rep2
ELF3(ETS)/PDAC-ELF3-ChIP-Seq(GSE64557)/Homer,1,4-cell_rep2
RORg(NR)/Liver-Rorc-ChIP-Seq(GSE101115)/Homer,1,4-cell_rep2
Bach2(bZIP)/OCILy7-Bach2-ChIP-Seq(GSE44420)/Homer,1,4-cell_rep2
MafF(bZIP)/HepG2-MafF-ChIP-Seq(GSE31477)/Homer,1,4-cell_rep2
"OCT:OCT(POU,Homeobox)/NPC-Brn1-ChIP-Seq(GSE35496)/Homer",1,4-cell_rep2
"OCT:OCT(POU,Homeobox,IR1)/NPC-Brn2-ChIP-Seq(GSE35496)/Homer",1,4-cell_rep2
AP-1(bZIP)/ThioMac-PU.1-ChIP-Seq(GSE21512)/Homer,1,4-cell_rep2
PBX1(Homeobox)/MCF7-PBX1-ChIP-Seq(GSE28007)/Homer,1,4-cell_rep2
E-box(bHLH)/Promoter/Homer,1,4-cell_rep2
n-Myc(bHLH)/mES-nMyc-ChIP-Seq(GSE11431)/Homer,1,4-cell_rep2
Hoxc9(Homeobox)/Ainv15-Hoxc9-ChIP-Seq(GSE21812)/Homer,1,4-cell_rep2
MafK(bZIP)/C2C12-MafK-ChIP-Seq(GSE36030)/Homer,1,4-cell_rep2
"NF1:FOXA1(CTF,Forkhead)/LNCAP-FOXA1-ChIP-Seq(GSE27824)/Homer",1,4-cell_rep2
"LXRE(NR),DR4/RAW-LXRb.biotin-ChIP-Seq(GSE21512)/Homer",1,4-cell_rep2
"VDR(NR),DR3/GM10855-VDR+vitD-ChIP-Seq(GSE22484)/Homer",1,4-cell_rep2
Six4(Homeobox)/MCF7-SIX4-ChIP-Seq(Encode)/Homer,1,4-cell_rep2
Gata4(Zf)/Heart-Gata4-ChIP-Seq(GSE35151)/Homer,1,4-cell_rep2
Tcf3(HMG)/mES-Tcf3-ChIP-Seq(GSE11724)/Homer,1,4-cell_rep2
Slug(Zf)/Mesoderm-Snai2-ChIP-Seq(GSE61475)/Homer,1,4-cell_rep2
ZNF16(Zf)/HEK293-ZNF16.GFP-ChIP-Seq(GSE58341)/Homer,1,4-cell_rep2
"ETS:E-box(ETS,bHLH)/HPC7-Scl-ChIP-Seq(GSE22178)/Homer",1,4-cell_rep2
COUP-TFII(NR)/K562-NR2F1-ChIP-Seq(Encode)/Homer,1,4-cell_rep2
GABPA(ETS)/Jurkat-GABPa-ChIP-Seq(GSE17954)/Homer,1,4-cell_rep2
"NFAT:AP1(RHD,bZIP)/Jurkat-NFATC1-ChIP-Seq(Jolma_et_al.)/Homer",1,4-cell_rep2
Fra1(bZIP)/BT549-Fra1-ChIP-Seq(GSE46166)/Homer,1,4-cell_rep2
Tcf7(HMG)/GM12878-TCF7-ChIP-Seq(Encode)/Homer,1,4-cell_rep2
"GATA:SCL(Zf,bHLH)/Ter119-SCL-ChIP-Seq(GSE18720)/Homer",1,4-cell_rep2
"Pax7(Paired,Homeobox),long/Myoblast-Pax7-ChIP-Seq(GSE25064)/Homer",1,4-cell_rep2
ZNF136(Zf)/HEK293-ZNF136.GFP-ChIP-Seq(GSE58341)/Homer,1,4-cell_rep2
PGR(NR)/EndoStromal-PGR-ChIP-Seq(GSE69539)/Homer,1,4-cell_rep2
Fra2(bZIP)/Striatum-Fra2-ChIP-Seq(GSE43429)/Homer,1,4-cell_rep2
ZNF528(Zf)/HEK293-ZNF528.GFP-ChIP-Seq(GSE58341)/Homer,1,4-cell_rep2
Elf4(ETS)/BMDM-Elf4-ChIP-Seq(GSE88699)/Homer,1,4-cell_rep2
Stat3(Stat)/mES-Stat3-ChIP-Seq(GSE11431)/Homer,1,4-cell_rep2
TCFL2(HMG)/K562-TCF7L2-ChIP-Seq(GSE29196)/Homer,1,4-cell_rep2
p53(p53)/Saos-p53-ChIP-Seq(GSE15780)/Homer,1,4-cell_rep2
p53(p53)/Saos-p53-ChIP-Seq/Homer,1,4-cell_rep2
"Pax8(Paired,Homeobox)/Thyroid-Pax8-ChIP-Seq(GSE26938)/Homer",1,4-cell_rep2
"RAR:RXR(NR),DR5/ES-RAR-ChIP-Seq(GSE56893)/Homer",1,4-cell_rep2
"OCT:OCT(POU,Homeobox)/NPC-OCT6-ChIP-Seq(GSE43916)/Homer",1,4-cell_rep2
ZFP3(Zf)/HEK293-ZFP3.GFP-ChIP-Seq(GSE58341)/Homer,1,4-cell_rep2
"GATA3(Zf),DR4/iTreg-Gata3-ChIP-Seq(GSE20898)/Homer",1,4-cell_rep2
GLI3(Zf)/Limb-GLI3-ChIP-Chip(GSE11077)/Homer,1,4-cell_rep2
"Oct4:Sox17(POU,Homeobox,HMG)/F9-Sox17-ChIP-Seq(GSE44553)/Homer",1,4-cell_rep2
"PAX5(Paired,Homeobox)/GM12878-PAX5-ChIP-Seq(GSE32465)/Homer",1,4-cell_rep2
PU.1(ETS)/ThioMac-PU.1-ChIP-Seq(GSE21512)/Homer,1,4-cell_rep2
Barx1(Homeobox)/Stomach-Barx1.3xFlag-ChIP-Seq(GSE69483)/Homer,1,4-cell_rep2
NPAS2(bHLH)/Liver-NPAS2-ChIP-Seq(GSE39860)/Homer,1,4-cell_rep2
RUNX(Runt)/HPC7-Runx1-ChIP-Seq(GSE22178)/Homer,1,4-cell_rep2
THRb(NR)/Liver-NR1A2-ChIP-Seq(GSE52613)/Homer,1,4-cell_rep2
JunB(bZIP)/DendriticCells-Junb-ChIP-Seq(GSE36099)/Homer,1,4-cell_rep2
E2F3(E2F)/MEF-E2F3-ChIP-Seq(GSE71376)/Homer,1,4-cell_rep2
Gata6(Zf)/HUG1N-GATA6-ChIP-Seq(GSE51936)/Homer,1,4-cell_rep2
DUX4(Homeobox)/Myoblasts-DUX4.V5-ChIP-Seq(GSE75791)/Homer,1,4-cell_rep2
ZNF165(Zf)/WHIM12-ZNF165-ChIP-Seq(GSE65937)/Homer,1,4-cell_rep2
"Pax7(Paired,Homeobox),longest/Myoblast-Pax7-ChIP-Seq(GSE25064)/Homer",1,4-cell_rep2
Hnf1(Homeobox)/Liver-Foxa2-Chip-Seq(GSE25694)/Homer,1,4-cell_rep2
"PAX5(Paired,Homeobox),condensed/GM12878-PAX5-ChIP-Seq(GSE32465)/Homer",1,4-cell_rep2
"PAX3:FKHR-fusion(Paired,Homeobox)/Rh4-PAX3:FKHR-ChIP-Seq(GSE19063)/Homer",1,4-cell_rep2
p63(p53)/Keratinocyte-p63-ChIP-Seq(GSE17611)/Homer,1,4-cell_rep2
ZNF519(Zf)/HEK293-ZNF519.GFP-ChIP-Seq(GSE58341)/Homer,1,4-cell_rep2
PU.1:IRF8(ETS:IRF)/pDC-Irf8-ChIP-Seq(GSE66899)/Homer,1,4-cell_rep2
Elk4(ETS)/Hela-Elk4-ChIP-Seq(GSE31477)/Homer,1,4-cell_rep2
Foxa3(Forkhead)/Liver-Foxa3-ChIP-Seq(GSE77670)/Homer,1,4-cell_rep2
Pknox1(Homeobox)/ES-Prep1-ChIP-Seq(GSE63282)/Homer,1,4-cell_rep2
Sox4(HMG)/proB-Sox4-ChIP-Seq(GSE50066)/Homer,1,4-cell_rep2
Foxh1(Forkhead)/hESC-FOXH1-ChIP-Seq(GSE29422)/Homer,1,4-cell_rep2
Max(bHLH)/K562-Max-ChIP-Seq(GSE31477)/Homer,1,4-cell_rep2
Phox2b(Homeobox)/CLBGA-PHOX2B-ChIP-Seq(GSE90683)/Homer,1,4-cell_rep2
ZKSCAN1(Zf)/HepG2-ZKSCAN1-ChIP-Seq(Encode)/Homer,1,4-cell_rep2
"ERE(NR),IR3/MCF7-ERa-ChIP-Seq(Unpublished)/Homer",1,4-cell_rep2
PSE(SNAPc)/K562-mStart-Seq/Homer,1,4-cell_rep2
Mouse_Recombination_Hotspot(Zf)/Testis-DMC1-ChIP-Seq(GSE24438)/Homer,1,4-cell_rep2
AP-2gamma(AP2)/MCF7-TFAP2C-ChIP-Seq(GSE21234)/Homer,1,4-cell_rep2
COUP-TFII(NR)/Artia-Nr2f2-ChIP-Seq(GSE46497)/Homer,1,4-cell_rep2
MYNN(Zf)/HEK293-MYNN.eGFP-ChIP-Seq(Encode)/Homer,1,4-cell_rep2
FOXP1(Forkhead)/H9-FOXP1-ChIP-Seq(GSE31006)/Homer,1,4-cell_rep2
Twist(bHLH)/HMLE-TWIST1-ChIP-Seq(Chang_et_al)/Homer,1,4-cell_rep2
ZNF415(Zf)/HEK293-ZNF415.GFP-ChIP-Seq(GSE58341)/Homer,1,4-cell_rep2
HOXA2(Homeobox)/mES-Hoxa2-ChIP-Seq(Donaldson_et_al.)/Homer,1,4-cell_rep2
"Brn2(POU,Homeobox)/NPC-Brn2-ChIP-Seq(GSE35496)/Homer",1,4-cell_rep2
CEBP:CEBP(bZIP)/MEF-Chop-ChIP-Seq(GSE35681)/Homer,1,4-cell_rep2
ZSCAN22(Zf)/HEK293-ZSCAN22.GFP-ChIP-Seq(GSE58341)/Homer,1,4-cell_rep2
THRb(NR)/HepG2-THRb.Flag-ChIP-Seq(Encode)/Homer,1,4-cell_rep2
MafB(bZIP)/BMM-Mafb-ChIP-Seq(GSE75722)/Homer,1,4-cell_rep2
REST-NRSF(Zf)/Jurkat-NRSF-ChIP-Seq/Homer,1,4-cell_rep2
E2F6(E2F)/Hela-E2F6-ChIP-Seq(GSE31477)/Homer,1,4-cell_rep2
"ETS:RUNX(ETS,Runt)/Jurkat-RUNX1-ChIP-Seq(GSE17954)/Homer",1,4-cell_rep2
Tcfcp2l1(CP2)/mES-Tcfcp2l1-ChIP-Seq(GSE11431)/Homer,1,4-cell_rep2
Phox2a(Homeobox)/Neuron-Phox2a-ChIP-Seq(GSE31456)/Homer,1,4-cell_rep2
JunD(bZIP)/K562-JunD-ChIP-Seq/Homer,1,4-cell_rep2
Tbx21(T-box)/GM12878-TBX21-ChIP-Seq(Encode)/Homer,1,4-cell_rep2
"Tbox:Smad(T-box,MAD)/ESCd5-Smad2_3-ChIP-Seq(GSE29422)/Homer",1,4-cell_rep2
Pbx3(Homeobox)/GM12878-PBX3-ChIP-Seq(GSE32465)/Homer,1,4-cell_rep2
"Pax7(Paired,Homeobox)/Myoblast-Pax7-ChIP-Seq(GSE25064)/Homer",1,4-cell_rep2
"HNF4a(NR),DR1/HepG2-HNF4a-ChIP-Seq(GSE25021)/Homer",1,4-cell_rep2
HINFP(Zf)/K562-HINFP.eGFP-ChIP-Seq(Encode)/Homer,1,4-cell_rep2
Pitx1(Homeobox)/Chicken-Pitx1-ChIP-Seq(GSE38910)/Homer,1,4-cell_rep2
Nur77(NR)/K562-NR4A1-ChIP-Seq(GSE31363)/Homer,1,4-cell_rep2
IRF:BATF(IRF:bZIP)/pDC-Irf8-ChIP-Seq(GSE66899)/Homer,1,4-cell_rep2
ZNF382(Zf)/HEK293-ZNF382.GFP-ChIP-Seq(GSE58341)/Homer,1,4-cell_rep2
X-box(HTH)/NPC-H3K4me1-ChIP-Seq(GSE16256)/Homer,1,4-cell_rep2
Usf2(bHLH)/C2C12-Usf2-ChIP-Seq(GSE36030)/Homer,1,4-cell_rep2
CHR(?)/Hela-CellCycle-Expression/Homer,1,4-cell_rep2
IRF3(IRF)/BMDM-Irf3-ChIP-Seq(GSE67343)/Homer,1,4-cell_rep2
HIF-1a(bHLH)/MCF7-HIF1a-ChIP-Seq(GSE28352)/Homer,1,4-cell_rep2
HNF1b(Homeobox)/PDAC-HNF1B-ChIP-Seq(GSE64557)/Homer,1,4-cell_rep2
Mef2d(MADS)/Retina-Mef2d-ChIP-Seq(GSE61391)/Homer,1,4-cell_rep2
Stat3+il21(Stat)/CD4-Stat3-ChIP-Seq(GSE19198)/Homer,1,4-cell_rep2
"Reverb(NR),DR2/RAW-Reverba.biotin-ChIP-Seq(GSE45914)/Homer",1,4-cell_rep2
ZNF264(Zf)/HEK293-ZNF264.GFP-ChIP-Seq(GSE58341)/Homer,1,4-cell_rep2
RARa(NR)/K562-RARa-ChIP-Seq(Encode)/Homer,1,4-cell_rep2
bHLHE40(bHLH)/HepG2-BHLHE40-ChIP-Seq(GSE31477)/Homer,1,4-cell_rep2
HRE(HSF)/Striatum-HSF1-ChIP-Seq(GSE38000)/Homer,1,4-cell_rep2
Zfp809(Zf)/ES-Zfp809-ChIP-Seq(GSE70799)/Homer,1,4-cell_rep2
SPDEF(ETS)/VCaP-SPDEF-ChIP-Seq(SRA014231)/Homer,1,4-cell_rep2
Sox17(HMG)/Endoderm-Sox17-ChIP-Seq(GSE61475)/Homer,1,4-cell_rep2
ETS1(ETS)/Jurkat-ETS1-ChIP-Seq(GSE17954)/Homer,1,4-cell_rep2
"OCT:OCT-short(POU,Homeobox)/NPC-OCT6-ChIP-Seq(GSE43916)/Homer",1,4-cell_rep2
STAT5(Stat)/mCD4+-Stat5-ChIP-Seq(GSE12346)/Homer,1,4-cell_rep2
Prop1(Homeobox)/GHFT1-PROP1.biotin-ChIP-Seq(GSE77302)/Homer,1,4-cell_rep2
"TR4(NR),DR1/Hela-TR4-ChIP-Seq(GSE24685)/Homer",1,4-cell_rep2
Pit1+1bp(Homeobox)/GCrat-Pit1-ChIP-Seq(GSE58009)/Homer,1,4-cell_rep2
RUNX2(Runt)/PCa-RUNX2-ChIP-Seq(GSE33889)/Homer,1,4-cell_rep2
ZNF652/HepG2-ZNF652.Flag-ChIP-Seq(Encode)/Homer,1,4-cell_rep2
NRF1(NRF)/MCF7-NRF1-ChIP-Seq(Unpublished)/Homer,1,4-cell_rep2
"OCT4-SOX2-TCF-NANOG(POU,Homeobox,HMG)/mES-Oct4-ChIP-Seq(GSE11431)/Homer",1,4-cell_rep2
Ets1-distal(ETS)/CD4+-PolII-ChIP-Seq(Barski_et_al.)/Homer,1,4-cell_rep2
IRF2(IRF)/Erythroblas-IRF2-ChIP-Seq(GSE36985)/Homer,1,4-cell_rep2
Six1(Homeobox)/Myoblast-Six1-ChIP-Chip(GSE20150)/Homer,1,4-cell_rep2
CRE(bZIP)/Promoter/Homer,1,4-cell_rep2
ZNF41(Zf)/HEK293-ZNF41.GFP-ChIP-Seq(GSE58341)/Homer,1,4-cell_rep2
ISRE(IRF)/ThioMac-LPS-Expression(GSE23622)/Homer,1,4-cell_rep2
Tbx20(T-box)/Heart-Tbx20-ChIP-Seq(GSE29636)/Homer,1,4-cell_rep2
Rfx1(HTH)/NPC-H3K4me1-ChIP-Seq(GSE16256)/Homer,1,4-cell_rep2
GATA3(Zf)/iTreg-Gata3-ChIP-Seq(GSE20898)/Homer,1,4-cell_rep2
Sox2(HMG)/mES-Sox2-ChIP-Seq(GSE11431)/Homer,1,4-cell_rep2
STAT1(Stat)/HelaS3-STAT1-ChIP-Seq(GSE12782)/Homer,1,4-cell_rep2
ZNF675(Zf)/HEK293-ZNF675.GFP-ChIP-Seq(GSE58341)/Homer,1,4-cell_rep2
"PAX6(Paired,Homeobox)/Forebrain-Pax6-ChIP-Seq(GSE66961)/Homer",1,4-cell_rep2
HRE(HSF)/HepG2-HSF1-ChIP-Seq(GSE31477)/Homer,1,4-cell_rep2
NFY(CCAAT)/Promoter/Homer,1,4-cell_rep2
IRF1(IRF)/PBMC-IRF1-ChIP-Seq(GSE43036)/Homer,1,4-cell_rep2
E2A(bHLH)/proBcell-E2A-ChIP-Seq(GSE21978)/Homer,1,4-cell_rep2
Mef2c(MADS)/GM12878-Mef2c-ChIP-Seq(GSE32465)/Homer,1,4-cell_rep2
RFX(HTH)/K562-RFX3-ChIP-Seq(SRA012198)/Homer,1,4-cell_rep2
PBX2(Homeobox)/K562-PBX2-ChIP-Seq(Encode)/Homer,1,4-cell_rep2
Rfx2(HTH)/LoVo-RFX2-ChIP-Seq(GSE49402)/Homer,1,4-cell_rep2
c-Jun-CRE(bZIP)/K562-cJun-ChIP-Seq(GSE31477)/Homer,1,4-cell_rep2
T1ISRE(IRF)/ThioMac-Ifnb-Expression/Homer,1,4-cell_rep2
Srebp1a(bHLH)/HepG2-Srebp1a-ChIP-Seq(GSE31477)/Homer,1,4-cell_rep2
ZNF669(Zf)/HEK293-ZNF669.GFP-ChIP-Seq(GSE58341)/Homer,1,4-cell_rep2
"NFkB-p50,p52(RHD)/Monocyte-p50-ChIP-Chip(Schreiber_et_al.)/Homer",1,4-cell_rep2
Atf4(bZIP)/MEF-Atf4-ChIP-Seq(GSE35681)/Homer,1,4-cell_rep2
HOXA1(Homeobox)/mES-Hoxa1-ChIP-Seq(SRP084292)/Homer,1,4-cell_rep2
Hoxa10(Homeobox)/ChickenMSG-Hoxa10.Flag-ChIP-Seq(GSE86088)/Homer,1,4-cell_rep2
Srebp2(bHLH)/HepG2-Srebp2-ChIP-Seq(GSE31477)/Homer,1,4-cell_rep2
Chop(bZIP)/MEF-Chop-ChIP-Seq(GSE35681)/Homer,1,4-cell_rep2
c-Myc(bHLH)/LNCAP-cMyc-ChIP-Seq(Unpublished)/Homer,1,4-cell_rep2
Ap4(bHLH)/AML-Tfap4-ChIP-Seq(GSE45738)/Homer,1,4-cell_rep2
AR-halfsite(NR)/LNCaP-AR-ChIP-Seq(GSE27824)/Homer,1,4-cell_rep2
Arnt:Ahr(bHLH)/MCF7-Arnt-ChIP-Seq(Lo_et_al.)/Homer,1,4-cell_rep2
Ascl1(bHLH)/NeuralTubes-Ascl1-ChIP-Seq(GSE55840)/Homer,1,4-cell_rep2
Atf1(bZIP)/K562-ATF1-ChIP-Seq(GSE31477)/Homer,1,4-cell_rep2
Atf2(bZIP)/3T3L1-Atf2-ChIP-Seq(GSE56872)/Homer,1,4-cell_rep2
Atf7(bZIP)/3T3L1-Atf7-ChIP-Seq(GSE56872)/Homer,1,4-cell_rep2
Atoh1(bHLH)/Cerebellum-Atoh1-ChIP-Seq(GSE22111)/Homer,1,4-cell_rep2
Bcl11a(Zf)/HSPC-BCL11A-ChIP-Seq(GSE104676)/Homer,1,4-cell_rep2
bHLHE41(bHLH)/proB-Bhlhe41-ChIP-Seq(GSE93764)/Homer,1,4-cell_rep2
BMAL1(bHLH)/Liver-Bmal1-ChIP-Seq(GSE39860)/Homer,1,4-cell_rep2
BMYB(HTH)/Hela-BMYB-ChIP-Seq(GSE27030)/Homer,1,4-cell_rep2
"Brn1(POU,Homeobox)/NPC-Brn1-ChIP-Seq(GSE35496)/Homer",1,4-cell_rep2
"bZIP:IRF(bZIP,IRF)/Th17-BatF-ChIP-Seq(GSE39756)/Homer",1,4-cell_rep2
Cdx2(Homeobox)/mES-Cdx2-ChIP-Seq(GSE14586)/Homer,1,4-cell_rep2
CDX4(Homeobox)/ZebrafishEmbryos-Cdx4.Myc-ChIP-Seq(GSE48254)/Homer,1,4-cell_rep2
CEBP:AP1(bZIP)/ThioMac-CEBPb-ChIP-Seq(GSE21512)/Homer,1,4-cell_rep2
CEBP(bZIP)/ThioMac-CEBPb-ChIP-Seq(GSE21512)/Homer,1,4-cell_rep2
CLOCK(bHLH)/Liver-Clock-ChIP-Seq(GSE39860)/Homer,1,4-cell_rep2
CUX1(Homeobox)/K562-CUX1-ChIP-Seq(GSE92882)/Homer,1,4-cell_rep2
Cux2(Homeobox)/Liver-Cux2-ChIP-Seq(GSE35985)/Homer,1,4-cell_rep2
Dlx3(Homeobox)/Kerainocytes-Dlx3-ChIP-Seq(GSE89884)/Homer,1,4-cell_rep2
"E2A(bHLH),near_PU.1/Bcell-PU.1-ChIP-Seq(GSE21512)/Homer",1,4-cell_rep2
EBF2(EBF)/BrownAdipose-EBF2-ChIP-Seq(GSE97114)/Homer,1,4-cell_rep2
EBF1(EBF)/Near-E2A-ChIP-Seq(GSE21512)/Homer,1,4-cell_rep2
Egr1(Zf)/K562-Egr1-ChIP-Seq(GSE32465)/Homer,1,4-cell_rep2
Egr2(Zf)/Thymocytes-Egr2-ChIP-Seq(GSE34254)/Homer,1,4-cell_rep2
EHF(ETS)/LoVo-EHF-ChIP-Seq(GSE49402)/Homer,1,4-cell_rep2
Eomes(T-box)/H9-Eomes-ChIP-Seq(GSE26097)/Homer,1,4-cell_rep2
ERG(ETS)/VCaP-ERG-ChIP-Seq(GSE14097)/Homer,1,4-cell_rep2
Unknown-ESC-element(?)/mES-Nanog-ChIP-Seq(GSE11724)/Homer,1,4-cell_rep2
ETV1(ETS)/GIST48-ETV1-ChIP-Seq(GSE22441)/Homer,1,4-cell_rep2
Etv2(ETS)/ES-ER71-ChIP-Seq(GSE59402)/Homer(0.967),1,4-cell_rep2
ETV4(ETS)/HepG2-ETV4-ChIP-Seq(ENCODE)/Homer,1,4-cell_rep2
EWS:ERG-fusion(ETS)/CADO_ES1-EWS:ERG-ChIP-Seq(SRA014231)/Homer,1,4-cell_rep2
EWS:FLI1-fusion(ETS)/SK_N_MC-EWS:FLI1-ChIP-Seq(SRA014231)/Homer,1,4-cell_rep2
Fli1(ETS)/CD8-FLI-ChIP-Seq(GSE20898)/Homer,1,4-cell_rep2
