chr	start	end	EPI_E65_Nanog
chr17	25239864	25240224	12.393775531980726
chr17	25273409	25274374	40.321974947044886
chr17	25433443	25434324	19.799263554723524
chr17	25474595	25474887	13.816068022218468
chr17	25570715	25571176	19.964045232909363
chr17	25579088	25579467	23.9161843699956
chr17	25717227	25717580	14.249107560760239
chr17	25727213	25727780	30.67942292349679
chr17	25792106	25792444	18.970344224625084
chr17	25808679	25809388	14.439854456440182
chr17	25828831	25829066	24.779812784397855
chr17	25832710	25833421	30.24908962061972
chr17	25874836	25875772	14.788081146967716
chr17	25919680	25920592	52.3338808009499
chr17	25985292	25986170	15.657553756427113
chr17	26011924	26012305	27.75741721325972
chr17	26069238	26069840	17.554755871478108
chr17	26089957	26090556	18.449010363405257
chr17	26110721	26111759	16.78699361841573
chr17	26122977	26123619	17.319957918838547
chr17	26138394	26138757	24.73774094489652
chr17	26243646	26244429	17.17160680193554
chr17	26252816	26253113	15.673248570374769
chr17	26502864	26503652	20.366680037551724
chr17	26508247	26509422	35.72035625701255
chr17	26548822	26549948	17.4900514465454
chr17	26561178	26561742	14.404464662497771
chr17	26663069	26663671	16.345615466171722
chr17	26676262	26676689	19.26295260355679
chr17	26715690	26716698	20.47317843115519
chr17	26780902	26781355	17.71239185333252
chr17	26838334	26838702	21.665079184200454
chr17	26844493	26845023	34.28070164086684
chr17	26850262	26850672	24.11516398918338
chr17	26886270	26886534	13.74291588682117
chr17	26916845	26917267	18.831490853386466
chr17	26932882	26933320	21.21382190321134
chr17	26939149	26939908	21.585790477094285
chr17	26951495	26951875	22.538182697798078
chr17	26973130	26973375	15.771087529707929
chr17	27004730	27005100	18.480852462149954
chr17	27018075	27018397	15.639816716591023
chr17	27038523	27038783	16.432175650963416
chr17	27056480	27056843	14.636053432117809
chr17	27133642	27133969	19.489859965963102
chr17	27325107	27325650	21.442862122537463
chr17	27501382	27502344	28.456604098084068
chr17	27555236	27556620	43.119207238875376
chr17	27564625	27565657	14.195910195971644
chr17	27623349	27623802	20.68767352662076
chr17	27635403	27635682	24.186960357064414
chr17	27655494	27656057	11.084961272048272
chr17	27684991	27685361	11.830617530925855
chr17	27702762	27703022	13.23466777067918
chr17	27708261	27708517	15.140967834740877
chr17	27717163	27717500	13.24416732788086
chr17	27734222	27734817	10.61663015750276
chr17	27820749	27821057	19.71175592595881
chr17	27908724	27909148	20.29080445136664
chr17	28079856	28080224	15.7310584342998
chr17	28177340	28177640	14.692523050308228
chr17	28217830	28218313	16.04531223383996
chr17	28223885	28224386	23.134195053648806
chr17	28232623	28233018	22.91274957536142
chr17	28313336	28313723	28.56920277795126
chr17	28328139	28328428	18.66267855357134
chr17	28350900	28351361	17.31591169435911
chr17	28374110	28374379	13.840910110331823
chr17	28375744	28376008	13.206991228190335
chr17	28386420	28386772	13.401488065719604
chr17	28486011	28486667	20.177139977129496
chr17	28506890	28507555	13.753949280071975
chr17	28522508	28523121	18.727467488698043
chr17	28537805	28538045	11.59936018784841
chr17	28553255	28553513	15.74588161291078
chr17	28561530	28561769	11.991589254913968
chr17	28690941	28691332	27.778930898212717
chr17	28801339	28801585	17.574500421198405
chr17	28926655	28927353	11.600993179660131
chr17	28951907	28952623	15.09647598479713
chr17	28982855	28983101	12.99535450508924
chr17	29007631	29008716	27.792892039426462
chr17	29032251	29032956	15.779764577175708
chr17	29056488	29057107	16.873585456022347
chr17	29080625	29081767	35.38252353835231
chr17	29093358	29093804	24.363510709172406
chr17	29213705	29214003	13.323486808162407
chr17	29263956	29264253	23.374133887114347
chr17	29322231	29322834	20.18211601820356
chr17	29347857	29348183	16.34620362849323
chr17	29356703	29357022	13.877024447282654
chr17	29368670	29369285	17.679625154510745
chr17	29371195	29371504	18.774119599351604
chr17	29398058	29398306	24.134146536550215
chr17	29398807	29399686	23.912165243606655
chr17	29405428	29405802	19.479041451438864
chr17	29416624	29416950	13.572051867385584
chr17	29428977	29429378	25.358213039407705
chr17	29437045	29437737	16.185027686157667
chr17	29450758	29451872	51.2314925356442
chr17	29464184	29464662	29.600278267800558
chr17	29465585	29465896	28.996257242282486
chr17	29467503	29467973	28.6816043772596
chr17	29489983	29490761	32.534313624806146
chr17	29549395	29549811	14.051239703710262
chr17	29614361	29614809	14.821782833763532
chr17	29660566	29660850	19.81613143397049
chr17	29716667	29717010	12.830627446967034
chr17	29747407	29747745	14.991743065196381
chr17	29795478	29795715	18.24189432361458
chr17	29796462	29796748	18.89566868335217
chr17	29965006	29965660	21.833334813424205
chr17	29975715	29976208	17.878265061678317
chr17	29976799	29977322	22.863489207528517
chr17	30004308	30005005	31.61621471799087
chr17	30279905	30280222	19.272087500298436
chr17	30377824	30378586	28.29642994447643
chr17	30497455	30498188	19.97830604953948
chr17	30576072	30576544	23.76273216433444
chr17	30612112	30612560	13.769139783723015
chr17	30635194	30635800	13.535410297192362
chr17	30820780	30821029	10.352285231931143
chr17	30874487	30874983	15.86708136527769
chr17	31057074	31057964	18.24019246262111
chr17	31246964	31247579	28.654720855340724
chr17	31254281	31255078	22.73346504034332
chr17	31264557	31264974	14.345864307394416
chr17	31276939	31277426	23.063619272909616
chr17	31282591	31282887	22.656525460449426
chr17	31296426	31296917	30.619733993001965
chr17	31385605	31385935	13.05719468087861
chr17	31434959	31435257	14.469529932777354
chr17	31511808	31512317	21.790308309678714
chr17	31519765	31520375	14.090057959322069
chr17	31564198	31564950	32.60524552933713
chr17	31637000	31637640	15.396484404802322
chr17	31664732	31665002	14.130512421219438
chr17	31685609	31686039	14.405669391986935
chr17	31855981	31856330	18.520616703525313
chr17	31871164	31871483	10.972850213603914
chr17	32036328	32036603	13.60528692072088
chr17	32075415	32075653	9.120974598812456
chr17	32162436	32162736	26.134699471791585
chr17	32165663	32166366	21.70507981393958
chr17	32320816	32321603	24.753279389086945
chr17	32350352	32350956	19.070749088628403
chr17	32364615	32364948	13.204524670277271
chr17	32389029	32389756	21.39448418282741
chr17	32506166	32506933	11.740413009265566
chr17	32788148	32788743	13.179705251164798
chr17	32809727	32810260	16.419543742238915
chr17	32877390	32878031	18.200145591997693
chr17	32891363	32891951	17.09181593064548
chr17	32965541	32965987	11.637730119474266
chr17	32992820	32993229	12.714701697995435
chr17	33033106	33033401	14.833256669771874
chr17	33063170	33063415	13.039097922188896
chr17	33524018	33524277	16.671828969565137
chr17	33629052	33629362	24.783740763510426
chr17	33685187	33685426	16.322956332601763
chr17	33759954	33760743	24.487141788081374
chr17	33781374	33781655	12.559582425181976
chr17	33810122	33810758	17.252530129450673
chr17	33817359	33818029	14.841037004385422
chr17	33843064	33843584	20.257177605995764
chr17	33890610	33890916	20.862176758011962
chr17	33908789	33909650	21.7194495361718
chr17	33915777	33916456	33.48157171718502
chr17	33920559	33920872	19.316670871771183
chr17	33929087	33929801	25.135401179476613
chr17	33940347	33940683	21.3741409267698
chr17	33951184	33951865	35.45733108464492
chr17	33968787	33969127	15.919197298498714
chr17	33972551	33972904	12.605061204170033
chr17	34121439	34122721	37.825394614066425
chr17	34135292	34135867	29.312074657937753
chr17	34187026	34187680	23.221973805617118
chr17	34197394	34198069	17.383680086489075
chr17	34263144	34263677	17.980735778808594
chr17	34398304	34399182	18.759767958134887
chr17	34572133	34572525	14.645692406868449
chr17	34587033	34587707	29.56462665410707
chr17	34592983	34593368	23.063376577798422
chr17	34603565	34604609	55.14593411040032
chr17	34618972	34619738	11.913622684951862
chr17	34627411	34627825	22.489532316364528
chr17	34644528	34645182	15.534426165647828
chr17	34836693	34837277	15.08072409727802
chr17	34849737	34850539	16.84541342561679
chr17	34931137	34931529	17.866662945066178
chr17	34941630	34941877	11.723297829570075
chr17	34952696	34952968	25.36031429907855
chr17	34959357	34959916	33.63163420211437
chr17	34972304	34973022	17.22926829452302
chr17	34981722	34982178	14.630137953841896
chr17	35000719	35001304	15.854575479947604
chr17	35021396	35021649	14.95972618660908
chr17	35059439	35059763	21.04128549128403
chr17	35064971	35065630	21.85118961189513
chr17	35089140	35089587	21.754913118861666
chr17	35121434	35121907	24.730393198025403
chr17	35134857	35135861	32.57986016672446
chr17	35164732	35165456	43.87815484947921
chr17	35186534	35186904	14.389983820270848
chr17	35195589	35195928	12.856384688070742
chr17	35241151	35242033	27.50452969782477
chr17	35301472	35302120	15.019775519400467
chr17	35321084	35321477	11.240820836171546
chr17	35470601	35471020	18.01873844733955
chr17	35503968	35504342	49.14094143627799
chr17	35504579	35505819	74.88363433807127
chr17	35516589	35517469	35.773906190828846
chr17	35532365	35533106	25.242923121381548
chr17	35578409	35578718	18.998110005770688
chr17	35590678	35590956	16.2191282244895
chr17	35667088	35667907	16.809652066492774
chr17	35697860	35698496	21.087890636995905
chr17	35727653	35728030	26.328927568794878
chr17	35823362	35823740	17.07960638419661
chr17	35841021	35841725	40.032693107019774
chr17	35879458	35880126	15.189495534953958
chr17	35897102	35897432	14.698281025164055
chr17	35916371	35916775	42.93890039991624
chr17	35969501	35970153	20.909873555774336
chr17	35979238	35979800	31.64125419426643
chr17	35997240	35997511	19.470034986404475
chr17	36020737	36020998	15.882542087657242
chr17	36093882	36094201	12.026752035445927
chr17	36099514	36099919	12.712567548398619
chr17	36108501	36108966	15.069971927519768
chr17	36205304	36205561	11.9685673027187
chr17	36231210	36231688	165.17099217690185
chr17	36244184	36244489	18.55649892463059
chr17	36257498	36257823	11.121336552546575
chr17	36271154	36271863	12.486291072936925
chr17	36314974	36315465	17.063460831729554
chr17	36590545	36591059	13.511987574833377
chr17	36836088	36836369	11.969499238445241
chr17	36951518	36952129	17.719429267408806
chr17	36958483	36958820	18.18475018622967
chr17	36981605	36982778	22.485755016330156
chr17	36994040	36994347	10.279431232800313
chr17	37002507	37002943	18.071553632753705
chr17	37028792	37029135	21.632018573082572
chr17	37050122	37050475	17.92505599824295
chr17	37063623	37064009	11.716601885662177
chr17	37078490	37079531	27.479997653209967
chr17	37190975	37191214	11.03685474395752
chr17	37364691	37364981	24.229476044095797
chr17	39843292	39846802	450.01805752752165
chr17	39847512	39848797	596.4519028481807
chr17	39962255	39962774	17.62309271384296
chr17	40904175	40904972	17.129543319998902
chr17	40934422	40934854	20.189709343292094
chr17	43034161	43034402	11.229308033385218
chr17	43326917	43327259	19.509069041201943
chr17	43568185	43568539	10.811878357903431
chr17	43606892	43607132	16.945836901664734
chr17	43666996	43667517	18.629919599434235
chr17	43801353	43802138	11.775453252853103
chr17	44078391	44078929	13.156638014272243
chr17	44105572	44105959	12.761407085783414
chr17	44244342	44244700	11.887239055260599
chr17	44300890	44301131	23.45593314744625
chr17	44737508	44738012	25.33265679601639
chr17	44777074	44777500	14.324892924984855
chr17	44788949	44789493	17.612954169511795
chr17	45433396	45433872	15.543053811337767
chr17	45474464	45475033	14.478384017944336
chr17	45506787	45507248	29.528641880722212
chr17	45523159	45523433	15.91459080424622
chr17	45526417	45526910	17.85822085676522
chr17	45544173	45544727	15.35506162402432
chr17	45548708	45549008	26.345106925964355
chr17	45563640	45564201	14.71333161352365
chr17	45573343	45574096	35.16297161310001
chr17	45584558	45585312	14.883413087151727
chr17	45629812	45630593	24.96779966781753
chr17	45685885	45686730	19.07835255007772
chr17	45724159	45724436	15.42095345452374
chr17	45736828	45737181	18.903292334451216
chr17	45767232	45767675	13.989793396426647
chr17	45805571	45806053	18.953799795807644
chr17	45873024	45873765	19.617873637138914
chr17	45886748	45887105	12.022800637894317
chr17	46153471	46153832	14.076601198835716
chr17	46160200	46161428	22.667894200315693
chr17	46202408	46202794	14.42406278323633
chr17	46266221	46266461	12.024016133944194
chr17	46282753	46283491	15.839929292518596
chr17	46298711	46299065	18.761790623099117
chr17	46328005	46328454	31.891562676376648
chr17	46383335	46383647	16.823702219205025
chr17	46455202	46455577	16.623973622639973
chr17	46463020	46463480	15.956342852633933
chr17	46484281	46484630	12.48363924709637
chr17	46496745	46497034	22.13675529981567
chr17	46546892	46547831	18.581162890433248
chr17	46552968	46553356	52.031456878504805
chr17	46555923	46556631	22.87642796295511
chr17	46618505	46619286	17.819399573586203
chr17	46629583	46630552	23.309001845841067
chr17	46645780	46646440	35.05737443403764
chr17	46674778	46675537	17.401914825238414
chr17	46680336	46681298	31.97107610880957
chr17	46704613	46705437	16.46487771538855
chr17	46751852	46752421	20.710348424257838
chr17	46782713	46783142	18.57208509156198
chr17	46788151	46788577	24.984192758658683
chr17	46857673	46858055	20.55050775767621
chr17	46889219	46890558	22.14300380276601
chr17	47010101	47010378	11.7579187847647
chr17	47010710	47011054	13.076361001924028
chr17	47139858	47141403	33.9140100830967
chr17	47395508	47395773	15.648544109992262
chr17	47440135	47440804	27.775472720820453
chr17	47462642	47463205	13.526218937726469
chr17	47501961	47502596	28.25889360773282
chr17	47511214	47511793	15.92033396113104
chr17	47521369	47522003	16.068856783845824
chr17	47594126	47594694	14.699390201501444
chr17	47595683	47595982	19.501218371566722
chr17	47611147	47611847	25.616382224219187
chr17	47629220	47630003	25.404294859251603
chr17	47688036	47688392	18.37010694085882
chr17	47694729	47695338	20.74140078289364
chr17	47739012	47740190	19.118002001012727
chr17	47834234	47834524	16.542038779423155
chr17	47851928	47852491	13.865327064351545
chr17	47887322	47888228	40.73983872226269
chr17	47904267	47904793	19.645814687126943
chr17	47909469	47909857	18.797736295719737
chr17	47924821	47925260	19.441565424543306
chr17	47973911	47974326	16.526384799451712
chr17	47975956	47976202	18.539192292748428
chr17	47989990	47990640	15.47556158212515
chr17	48002069	48002309	18.30860093832016
chr17	48019642	48020077	10.784967221884893
chr17	48031500	48032067	23.183296765389688
chr17	48096869	48097394	21.59996149517241
chr17	48235794	48236171	18.414114562522826
chr17	48265930	48266253	20.133890630290974
chr17	48409452	48410325	38.526429273555095
chr17	48466761	48468517	15.426681363772694
chr17	48616433	48616735	25.95405400825652
chr17	48931645	48932085	15.255478447133845
chr17	48973127	48973837	20.45086546347175
chr17	48999300	49000122	14.621919851813583
chr17	49359845	49360575	23.078895843192324
chr17	49522198	49523087	19.768252074517335
chr17	49615130	49615497	10.808172059643821
chr17	49651318	49651644	17.01580806451341
chr17	50006637	50007062	15.040466510548312
chr17	50027136	50027421	18.177326874983937
chr17	50292540	50293175	18.494285838810477
chr17	50427506	50428224	26.536728331637583
