chr	start	end	TE_Tfap2c_ds
chr4	135275437	135276127	42.50107459192691
chr4	135276512	135276891	35.45671671361596
chr4	135286360	135286942	53.40799385411633
chr4	135287191	135288577	83.41953089605335
chr4	135292575	135293000	39.47564113841337
chr4	135298539	135300846	50.59722197736986
chr4	135301088	135301330	42.778548311596076
chr4	135306915	135307143	20.598725168328535
chr4	135309032	135309827	42.21970714353166
chr4	135313015	135313925	30.884393859695603
chr4	135327739	135328316	15.70462295376862
chr4	135352887	135353932	34.55533084778124
chr4	135355902	135356635	33.08881836666092
chr4	135382071	135383065	22.633825823095002
chr4	135393811	135394775	27.69010737031327
chr4	135411656	135412355	14.416609927820033
chr4	135433230	135434177	14.850961169572164
chr4	135439516	135440323	13.694350031081038
chr4	135452798	135454195	33.64394102321835
chr4	135485142	135485462	9.178617022931576
chr4	135494262	135494625	21.285108056606997
chr4	135507875	135508729	19.39153437982957
chr4	135516737	135517035	11.739904237273555
chr4	135545163	135545605	14.950676818778613
chr4	135548499	135549129	14.512584098937019
chr4	135559721	135560381	11.879719536232226
chr4	135568953	135569267	35.097993546990075
chr4	135569551	135570206	24.62858894289905
chr4	135570454	135571684	28.02483848013529
chr4	135579980	135580550	17.904431577314412
chr4	135581359	135581980	20.564069879995643
chr4	135597414	135597911	12.3546118112637
chr4	135624117	135625284	15.39960423921456
chr4	135666432	135667843	15.425398020267824
chr4	135673559	135674177	15.44467980807653
chr4	135686159	135686935	17.49022813801913
chr4	135699724	135700113	13.506467657407942
chr4	135709096	135709461	18.872095445084245
chr4	135727519	135728091	9.141426708314802
chr4	135739138	135739540	12.04146046662212
chr4	135752547	135752986	12.745533823695432
chr4	135797597	135798240	13.790325249335257
chr4	135802437	135802853	17.817248188532314
chr4	135803085	135803434	11.031932363537457
chr4	135808296	135808554	8.36629591246908
chr4	135841934	135842365	14.038729880082911
chr4	135850123	135850523	16.28024340391159
chr4	135855263	135856577	28.823051741496975
chr4	135873532	135874154	22.898663454883735
chr4	135888667	135889146	12.854207518703006
chr4	135889655	135890035	25.261632680892944
chr4	135898570	135898944	17.971218874110257
chr4	135906520	135906824	12.598495354777889
chr4	135919199	135919444	21.93752571417361
chr4	135920173	135920960	31.356148776741463
chr4	135921536	135921850	22.78769046030227
chr4	135926612	135927492	26.022631465304983
chr4	135929335	135930153	27.68059376807551
chr4	135931806	135932250	23.77127489742932
chr4	135938575	135940230	41.56379357796626
chr4	135944970	135945664	30.889156058473613
chr4	135945975	135946886	35.019829185812455
chr4	135952620	135953583	16.1164573855613
chr4	135953995	135954420	19.67679984148811
chr4	135963763	135964029	20.497109915080824
chr4	135980901	135981368	19.155912415629025
chr4	135986264	135986564	16.45224654197693
chr4	135987316	135987575	19.25064113793686
chr4	136021236	136022422	18.704014335072664
chr4	136031362	136031699	17.93999884461083
chr4	136052967	136053917	18.522913113644247
chr4	136071280	136071941	22.58351228312898
chr4	136081579	136082404	18.44695879271536
chr4	136083202	136083463	14.054820532086252
chr4	136106914	136107500	18.064117827106255
chr4	136110283	136111037	23.09816655619391
chr4	136121778	136122252	14.396387953295486
chr4	136127378	136128051	19.691595723689222
chr4	136135300	136136139	21.759689595901072
chr4	136140567	136141484	48.71624960114158
chr4	136143798	136144720	38.5184783976921
chr4	136146695	136147808	41.33191325658094
chr4	136159876	136160683	15.263462569486105
chr4	136163364	136163938	15.216879761592851
chr4	136169904	136170968	20.704954259377672
chr4	136171794	136172641	21.200874588706277
chr4	136178291	136178651	16.328164076805116
chr4	136179768	136180625	34.050861534465845
chr4	136188729	136190035	16.242871067973045
chr4	136205900	136206516	19.66903778794524
chr4	136227487	136227799	15.724966030854445
chr4	136229030	136229255	17.46120808919271
chr4	136239518	136239953	12.798725758475818
chr4	136247972	136248262	11.608099098863272
chr4	136285097	136286472	54.47354112451727
chr4	136302718	136303162	9.812766158902967
chr4	136309704	136311908	33.372785362780405
chr4	136316961	136317219	14.650007469709529
chr4	136346603	136347263	17.000936672904274
chr4	136376882	136377488	20.485589161170985
chr4	136401512	136402387	16.33445761544364
chr4	136433092	136434259	42.391492861606366
chr4	136438651	136439578	44.88442776915582
chr4	136444311	136445656	16.047953699601184
chr4	136450592	136450892	16.38308413505554
chr4	136454937	136455177	20.442457751433054
chr4	136456716	136457351	25.999348762842615
chr4	136462026	136462930	28.98433007497703
chr4	136468941	136470061	29.34634910140719
chr4	136501295	136501850	13.341131631318513
chr4	136602108	136603105	22.75084704262323
chr4	136638801	136639346	16.225962843588732
chr4	136649172	136649497	9.71786581479586
chr4	136666616	136667876	15.091127282475668
chr4	136678617	136679017	14.6980774974823
chr4	136679470	136679755	13.363664944966635
chr4	136696513	136697007	13.880963852531032
chr4	136706345	136706619	9.751041816098846
chr4	136724638	136725186	11.270590947492279
chr4	136730353	136731080	17.2803176082312
chr4	136790635	136790906	9.242418329654145
chr4	136801760	136802088	16.243075667358028
chr4	136829585	136829969	15.793977638085684
chr4	136836015	136836821	14.044663800790943
chr4	136899152	136900768	23.619367386740034
chr4	136956906	136957716	14.782915877707211
chr4	137012849	137013189	10.691192179567674
chr4	137013512	137013806	15.482335846440321
chr4	137047820	137049266	15.858630321827173
chr4	137118879	137119156	10.11063207357799
chr4	137164181	137165400	47.57465298944462
chr4	137189140	137189624	8.4580132695269
chr4	137276079	137276931	20.937385765039863
chr4	137279314	137279876	21.378232935569464
chr4	137281346	137281666	17.389733824133874
chr4	137314451	137315217	17.920306289164888
chr4	137341150	137341880	25.5480416049696
chr4	137356585	137357704	25.492704219323805
chr4	137367452	137368171	19.591438770957385
chr4	137372558	137374212	21.53363975059834
chr4	137380548	137381441	22.871394937009054
chr4	137387819	137388976	18.75326160490255
chr4	137439172	137439480	9.311072479594838
chr4	137443901	137444143	12.692103988868146
chr4	137468164	137469999	34.7316042745649
chr4	137479422	137480133	22.453767362023203
chr4	137480504	137481211	24.824446609367577
chr4	137506185	137506842	10.831082537838313
chr4	137527584	137527966	18.16089480085523
chr4	137548802	137549633	12.660164448041492
chr4	137567835	137568494	15.509588032463432
chr4	137577789	137578737	21.502424468471027
chr4	137587097	137588206	30.784664135993978
chr4	137591482	137591734	24.54590023888482
chr4	137593081	137594098	51.406894361257784
chr4	137597011	137597250	23.904772275661326
chr4	137606898	137607236	15.318257780470086
chr4	137664330	137664957	15.998951177277634
chr4	137684666	137684962	16.276110459018398
chr4	137697012	137697333	15.92028993683812
chr4	137706967	137707894	30.70559441155986
chr4	137712787	137713123	26.385543425877888
chr4	137714184	137714441	22.279373057621463
chr4	137724491	137725195	15.91278406909921
chr4	137728749	137729453	23.551954307339408
chr4	137729823	137730728	26.129174823655607
chr4	137759062	137759339	13.07938548545975
chr4	137766440	137766817	29.169063638945158
chr4	137767131	137767988	23.579840627823856
chr4	137768639	137769057	20.972982958743447
chr4	137784543	137784934	16.046094811480977
chr4	137786662	137786933	18.063705750497064
chr4	137795970	137797037	35.57615891682733
chr4	137817161	137819656	36.08675251851743
chr4	137835771	137836370	14.627369495385476
chr4	137844638	137845243	10.126598730166096
chr4	137908368	137908941	11.007552217646627
chr4	137931108	137931396	14.398076656791899
chr4	137945619	137946108	19.638539616559424
chr4	137968125	137968378	12.62802827405364
chr4	137990706	137991609	16.59471888663629
chr4	137993081	137993696	20.95736423895611
chr4	138017013	138017507	13.35039576345127
chr4	138139573	138140325	20.105529345730517
chr4	138167897	138168175	11.030834242594327
chr4	138200800	138201497	14.394517952605677
chr4	138216655	138217721	29.132326637826313
chr4	138250005	138250662	10.865152418522712
chr4	138261980	138262846	24.14880317132963
chr4	138279268	138279708	13.763987030766227
chr4	138292306	138292643	12.477946255964058
chr4	138293037	138293427	13.434039397117418
chr4	138296195	138296464	9.71305268759178
chr4	138304349	138305126	17.40517994059559
chr4	138316057	138316289	11.478656057653756
chr4	138325584	138326374	49.61727616756777
chr4	138333263	138333633	33.7439284350421
chr4	138339826	138340188	26.727407083985554
chr4	138363496	138364000	15.583866151552352
chr4	138384140	138384505	10.217716439129555
chr4	138405040	138405311	24.676676954290524
chr4	138408079	138408350	12.0874770400269
chr4	138418020	138418405	9.325270758046733
chr4	138426964	138427432	8.55465836606474
chr4	138434712	138435043	14.677158231821664
chr4	138447733	138448054	12.22895369425741
chr4	138500098	138500458	10.214017270670997
chr4	138700464	138700715	11.429893535446835
chr4	138754126	138755647	19.714594194247955
chr4	138792948	138793210	8.978425326238153
chr4	138794669	138794950	11.008293647358851
chr4	138856789	138857111	9.177573594987763
chr4	138859520	138860206	11.427885991838862
chr4	138909391	138909626	14.847710629726977
chr4	138912899	138914530	20.845018689139792
chr4	138921863	138922612	17.670915789534156
chr4	138930742	138931714	16.141947023171948
chr4	138939202	138939494	12.471072252482584
chr4	138943637	138944151	13.830591031085657
chr4	138955091	138955800	20.56707344001372
chr4	138972049	138973931	36.22216522165289
chr4	138981262	138982053	18.927848168480413
chr4	138983417	138983860	16.853361556007954
chr4	138994396	138995456	14.474747365375734
chr4	139013698	139013970	10.597630574422723
chr4	139063679	139064181	10.49772021779976
chr4	139075013	139075430	12.937406717158622
chr4	139078519	139078896	19.699506410553223
chr4	139090507	139091069	22.527643524455005
chr4	139093710	139094658	21.064674227549556
chr4	139114229	139114468	13.335756952293748
chr4	139130623	139131412	16.212399574589217
chr4	139142091	139142395	12.05243487420835
chr4	139143304	139143568	12.259067172353918
chr4	139169147	139169716	15.697032578171662
chr4	139179487	139180485	28.79579029006805
chr4	139185674	139186322	21.62259738092069
chr4	139192159	139192782	28.495866441803223
chr4	139197092	139198075	23.438154311776767
chr4	139232689	139233205	17.65113358534584
chr4	139250038	139252094	27.861034486153184
chr4	139259275	139259526	9.012957025809117
chr4	139309823	139311218	30.348595986315
chr4	139314948	139315195	24.93002823586406
chr4	139336962	139337496	19.81704446706879
chr4	139352021	139352960	18.455525377941843
chr4	139361869	139362356	12.51075014196627
chr4	139372794	139373850	31.936741074829392
chr4	139380094	139381425	24.414765801490653
chr4	139385776	139386291	13.810095741679367
chr4	139470015	139470348	14.377485461421198
chr4	139480344	139481501	15.697405809354658
chr4	139512232	139512635	13.121268048771558
chr4	139512864	139513381	28.17661762422012
chr4	139547515	139547870	26.31000655805561
chr4	139548118	139550092	40.29536726176509
chr4	139574004	139575087	29.056705156962078
chr4	139589883	139590227	31.449801877487538
chr4	139592355	139593213	30.64009750250614
chr4	139597836	139598495	31.609138184867245
chr4	139599170	139599461	34.11544004748367
chr4	139602366	139602792	28.890235784467958
chr4	139606560	139606806	14.394641476918043
chr4	139607057	139607288	18.312512253270004
chr4	139614757	139615492	22.34464002596278
chr4	139616197	139616677	21.28881419102351
chr4	139622230	139623347	63.53449416608819
chr4	139628943	139629672	19.378861529346356
chr4	139636252	139636504	15.568710505016266
chr4	139684270	139684779	11.675000266616612
chr4	139712185	139712658	9.91995642200333
chr4	139768776	139769196	13.89677890823001
chr4	139837809	139838120	9.849819689318299
chr4	140358096	140358523	9.535916504871091
chr4	140423109	140423979	9.895287899587347
chr4	140550952	140551255	11.198362158470028
chr4	140558184	140558487	14.256560835507837
chr4	140598843	140599832	11.579511477563933
chr4	140674636	140674987	8.428650199857532
chr4	140679777	140680440	16.874592355293746
chr4	140684720	140685029	24.32272551823588
chr4	140688191	140688482	29.120387926134455
chr4	140690642	140690888	16.046085683310903
chr4	140693747	140694075	19.179732703581088
chr4	140699338	140699637	22.329299040063965
chr4	140699907	140700164	22.105146719787836
chr4	140702405	140702706	14.367609081078209
chr4	140769350	140769877	10.051522423239316
chr4	140788963	140789465	12.437156672021782
chr4	140813724	140814586	20.159841650323358
chr4	140835503	140836178	17.52593325297038
chr4	140862157	140862800	13.674831928769315
chr4	140905159	140906758	25.89107908495819
chr4	140919677	140920795	21.650227569723384
chr4	140932696	140932943	10.014457235452134
chr4	140945988	140947022	16.269312847513756
chr4	140949100	140949451	11.933589466616638
chr4	140960789	140961780	28.94849656256128
chr4	140967620	140968524	14.850054788905963
chr4	140986646	140987287	14.771253968921727
chr4	140995995	140996241	10.68999903764182
chr4	141007636	141008048	16.01810953455064
chr4	141025157	141025602	21.040419164936193
chr4	141030696	141030959	15.621361514914625
chr4	141041143	141041789	14.768498259801245
chr4	141054592	141055364	19.023063804201513
chr4	141060158	141061564	43.6686153425431
chr4	141076634	141077216	21.268438748887313
chr4	141077827	141078126	21.792394957016143
chr4	141078374	141079218	43.924678232997515
chr4	141101536	141102062	21.61849060167378
chr4	141105860	141106145	13.574422702454685
chr4	141130570	141130891	21.234418669965038
chr4	141135896	141136644	28.286876545870367
chr4	141139267	141140097	32.80397131816451
chr4	141147276	141147749	41.739329892535544
chr4	141159460	141160398	18.74472847269542
chr4	141165848	141166663	22.00516549911967
chr4	141197227	141197458	16.778396329838476
chr4	141197880	141198213	12.373678539608333
chr4	141204690	141204980	13.905251782515954
chr4	141210591	141211059	9.422722983564068
chr4	141239027	141239820	30.62174614380768
chr4	141240567	141241130	21.110404465168873
chr4	141246765	141247375	21.130035908495792
chr4	141248334	141249274	20.836157033798543
chr4	141259852	141261089	33.19645169596568
chr4	141261540	141261903	31.735131203307265
chr4	141267462	141267888	18.18986982694814
chr4	141272993	141273992	16.539775390166778
chr4	141286705	141288300	65.10058074161924
chr4	141297555	141298345	36.968437508691714
chr4	141322506	141322987	13.914422981952184
chr4	141325807	141326095	13.070885684755114
chr4	141328622	141328866	10.985739870149581
