chr	start	end	EPI_E65_Tfap2c_ds
chr7	44359711	44360461	21.385267707824706
chr7	44375087	44375698	16.6118385545946
chr7	44384217	44384621	16.673311903925224
chr7	44405433	44405881	16.20433423774583
chr7	44427919	44428503	18.896354578945736
chr7	44467971	44468277	21.60324579750011
chr7	44496221	44496498	16.90351064110491
chr7	44553257	44553997	16.81705471631643
chr7	44603802	44604954	20.197406612336636
chr7	44633084	44633645	9.70138158645222
chr7	44638758	44639203	11.578331086876688
chr7	44748542	44748863	17.851759883844963
chr7	44815695	44816227	20.95042948256758
chr7	44848607	44848951	25.37091023700182
chr7	44869527	44870096	15.51674483321044
chr7	44901416	44901678	9.824407471955277
chr7	44929606	44929978	21.816466408391154
chr7	44970336	44970648	16.589123249053955
chr7	44985856	44987100	18.56517813520033
chr7	44997280	44997605	19.61539689577543
chr7	45017166	45017767	21.317209091440414
chr7	45053128	45053541	16.44861338386813
chr7	45053830	45054516	18.702094018285546
chr7	45062211	45062782	16.879705596095416
chr7	45124640	45124928	15.273264974355698
chr7	45154340	45154608	17.804886696943598
chr7	45215474	45216042	11.994562466379623
chr7	45240899	45241288	11.850248633436188
chr7	45277308	45277547	18.557484910079125
chr7	45324983	45325305	15.25253939184343
chr7	45339703	45339938	18.752672296889283
chr7	45340975	45341364	16.09097674941036
chr7	45360961	45361429	16.34616844674461
chr7	45367181	45367506	24.068709658109224
chr7	45395536	45396308	14.601221974031914
chr7	45434379	45434631	26.788673612806534
chr7	45538335	45538749	10.902806540042306
chr7	45568093	45568457	15.543641609149974
chr7	45577296	45577599	8.397843957340756
chr7	45643508	45643855	16.698042198972676
chr7	45814100	45814724	16.69137443640293
chr7	45857165	45857437	17.302454527686624
chr7	45896580	45896863	12.61600979983596
chr7	45897099	45897661	14.094389214634472
chr7	45923232	45924510	17.93130518013323
chr7	46449051	46449453	11.346285946926667
chr7	46795780	46796034	11.926589740542916
chr7	46958008	46958312	11.27628513386375
chr7	47008441	47008809	16.97810691335927
chr7	48789001	48789387	14.269228917947087
chr7	49636129	49636922	36.22341123054187
chr7	49908722	49909433	32.09826724002801
chr7	49910205	49910536	36.659599828576034
chr7	51622000	51622304	20.19366711691806
chr7	52005651	52005923	13.948224418303546
chr7	52006233	52006514	11.479271848006604
chr7	63758738	63759362	18.832534151199535
chr7	63938686	63938923	17.922542483494755
chr7	63939186	63939571	21.980694406682794
chr7	64392322	64392892	17.87275830653676
chr7	64840064	64840400	10.970064401626587
chr7	66079735	66080047	9.917455291136717
chr7	66388164	66388421	10.312618392914649
chr7	66689249	66689533	14.8547127784138
chr7	67222442	67222762	13.146073403954507
chr7	67373091	67373648	10.890120127042705
chr7	67759555	67759911	11.876433522513743
chr7	67950794	67951720	12.86020514877517
chr7	70282037	70282703	32.954496979355454
chr7	70287192	70287465	36.57163576678042
chr7	70287991	70288225	25.721790003980328
chr7	70325447	70326273	31.73328702386297
chr7	70332136	70332628	45.88823801521363
chr7	70337550	70338051	35.401281284476944
chr7	70358405	70359302	43.64713827024734
chr7	70361543	70362141	47.34322882495995
chr7	70369454	70369720	31.133496743395813
chr7	70788881	70789214	12.562431601790694
chr7	73141306	73141642	11.629021840436119
chr7	73390525	73390908	12.625380705293102
chr7	73399724	73400122	12.08515269552643
chr7	75455138	75455409	14.345820328406303
chr7	79148754	79149037	13.65079406293458
chr7	79272593	79272826	14.436263182644169
chr7	79273201	79273512	13.491426992263058
chr7	79392149	79392556	13.510199578446898
chr7	79497772	79498104	49.95268032924238
chr7	79507517	79507998	46.37416691294331
chr7	79514413	79514689	35.036020520804584
chr7	79535942	79536697	37.36037472857545
chr7	79542436	79542714	40.07650161304062
chr7	79543392	79543930	35.033431765758415
chr7	79544434	79545215	35.29199263442036
chr7	79591959	79592229	24.594772840429236
chr7	79920415	79920648	9.72011851855102
chr7	80024836	80025156	16.72656519114971
chr7	80186553	80187134	17.403895885316516
chr7	80294477	80294857	12.307420143328216
chr7	80324190	80324461	15.708161628554228
chr7	80340176	80340575	12.309056619056186
chr7	80745503	80746334	13.87692718643574
chr7	80802954	80803533	11.420084230228616
chr7	80860901	80861201	11.722949062983195
chr7	81211906	81212254	14.401327511359906
chr7	81212693	81213027	14.65883616487423
chr7	81762425	81763200	12.683498567150485
chr7	81789252	81789492	12.186029823621114
chr7	81858934	81859220	11.598922809520802
chr7	82336035	82336609	10.128656496985034
chr7	82648561	82648828	12.277271602930648
chr7	83891797	83892247	19.94606221516927
chr7	84605934	84606371	18.842252181378328
chr7	84779412	84779660	12.388848577776264
chr7	89403810	89404474	14.792300764336643
chr7	89980700	89981053	14.662343470975967
chr7	92874294	92875235	12.281991839028823
chr7	96152798	96153194	10.613451650648406
chr7	96643721	96643959	13.239347361716904
chr7	97332203	97332609	19.526064952606053
chr7	97580893	97581183	14.61319661962575
chr7	98177820	98178100	8.443003714084625
chr7	98309173	98309837	9.798839045576303
chr7	98360110	98360413	12.308797622277792
chr7	98835878	98836511	20.39031798466687
chr7	99141269	99141795	16.792493051449156
chr7	99182815	99183167	16.27958875081756
chr7	99249461	99249996	10.439923139376061
chr7	99559397	99559649	14.310804537364415
chr7	100159248	100159616	12.738390585650569
chr7	100227362	100227722	17.35843855275048
chr7	100371722	100372046	13.426428444591568
chr7	100590846	100591110	12.980715534903787
chr7	100607249	100607592	11.611095970643158
chr7	100706250	100706660	18.169081780968643
chr7	100932317	100932988	15.703471576048258
chr7	101011788	101012042	12.182075106252835
chr7	101301968	101302361	17.697831627066808
chr7	101310491	101310731	15.97614305416743
chr7	101348033	101348325	9.722702909822333
chr7	101431440	101431690	12.444601802825927
chr7	101663673	101663907	15.525829376318516
chr7	101817914	101818314	17.277696731090547
chr7	101896355	101897001	17.07179857702816
chr7	101905809	101906198	15.751722232848023
chr7	101933500	101934210	13.118846329165176
chr7	101969849	101970387	13.482424510899087
chr7	102065198	102065533	15.025290771028889
chr7	102209921	102210477	14.760425461281976
chr7	102222840	102223242	12.655370560451527
chr7	102250336	102250817	13.054106038226408
chr7	102267108	102267480	14.029278901315504
chr7	104218815	104219196	12.600032398394086
chr7	105400142	105400473	20.620714262533046
chr7	105568619	105569255	12.82830641254689
chr7	105580723	105581023	13.039032864570618
chr7	105650618	105651346	15.133885008948189
chr7	105736587	105736853	10.591050348783794
chr7	105762234	105762521	10.351916588972669
chr7	109781160	109781429	10.558079074306558
chr7	109986597	109986895	12.539135769709645
chr7	110061801	110062181	16.35872976905421
chr7	111122636	111123054	13.820022197431355
chr7	112953742	112953976	14.859297919477154
chr7	113206880	113207414	15.058082991325007
chr7	113207843	113208112	12.97661284620434
chr7	113368963	113369830	11.308064963990843
chr7	114562740	114563255	10.244948530660093
chr7	115217007	115217427	10.88209327061971
chr7	115453629	115453914	12.219410190247652
chr7	116030997	116031926	25.421937315276672
chr7	116308506	116308790	11.24280256620595
chr7	116443407	116443827	12.895943873269218
chr7	118129286	118129865	13.197379160009724
chr7	118243803	118244160	19.513031956862335
chr7	118532890	118533358	17.561519632991562
chr7	118593581	118594514	15.425543035341612
chr7	119895893	119896233	13.63987839642693
chr7	121392945	121393264	9.763091215893018
chr7	121734409	121734682	10.443318248231769
chr7	122133134	122133428	9.45252371969677
chr7	122158945	122159288	9.205564042917146
chr7	125393635	125394136	13.112068774933348
chr7	126377600	126377970	15.092604224746292
chr7	126428841	126429327	12.439554420518286
chr7	126475174	126475455	19.148950756656742
chr7	126486988	126487462	13.83595022974135
chr7	126501794	126502524	18.244189072961678
chr7	126583050	126583576	12.466067720275415
chr7	126649304	126649632	16.860609179589808
chr7	126792082	126792494	15.453463577529758
chr7	126799643	126799921	14.337699008502549
chr7	126832170	126832499	17.316566444095507
chr7	126862107	126862349	11.81041155964875
chr7	126949824	126950297	13.724539397886893
chr7	126975737	126976326	16.036098941679924
chr7	127017068	127017331	18.477229085711926
chr7	127027059	127027530	39.40677333434929
chr7	127195657	127196002	15.253678725422292
chr7	127208776	127209313	23.83849607144432
chr7	127244135	127244738	16.503952529299912
chr7	127260486	127261057	15.07750518852274
chr7	127345830	127346207	12.706251478321672
chr7	127421771	127422084	17.964794725655747
chr7	127448664	127449088	12.69840563018367
chr7	127471019	127471335	16.499938382378108
chr7	127477786	127478819	25.766574519878436
chr7	127588267	127588589	20.013241732342642
chr7	127708374	127708698	17.03004359904631
chr7	127712781	127713248	18.156146312934172
chr7	127745535	127746441	21.160464151016136
chr7	127769315	127769869	17.00982649145574
chr7	127776642	127776934	15.9903679318624
chr7	127876646	127877119	15.47815134963828
chr7	128237811	128238383	15.734738096490606
chr7	128461815	128462149	11.662718518765386
chr7	128523075	128523826	12.157199447545485
chr7	128611140	128611731	14.265529764888655
chr7	129654033	129654355	9.871961661747523
chr7	130236469	130236833	12.009429577942733
chr7	130888022	130888322	11.970185499191285
chr7	131371168	131371432	12.051153739293417
chr7	131542255	131542681	36.11266485850016
chr7	131544249	131544585	40.7575553939456
chr7	131551366	131551611	46.60530784762636
chr7	131553845	131554187	44.52162452050817
chr7	131556999	131557316	32.7151531616596
chr7	132551490	132551900	15.794867341111345
chr7	132575977	132576267	12.420544180376776
chr7	132610628	132610904	16.225799978643224
chr7	133114674	133115343	18.098881078586093
chr7	133124289	133124607	14.199392168776795
chr7	133186102	133186465	11.067512636999124
chr7	133776532	133776783	14.163598121399898
chr7	135485534	135485790	8.488964146003127
chr7	135537583	135537900	11.581126143879695
chr7	135736016	135736280	8.613868910254855
chr7	137310019	137310959	39.03405455122603
chr7	137317184	137317596	44.924235529112586
chr7	137410513	137411052	18.22483361585684
chr7	137437530	137437894	12.6191833621853
chr7	138845766	138846206	12.46470586386594
chr7	138909491	138909870	15.138550640096136
chr7	138919328	138919608	8.090478668894086
chr7	138923923	138924168	13.818200403330277
chr7	139086022	139086366	12.395352082197057
chr7	139188544	139188960	13.37388673883218
chr7	139388472	139388980	19.333752772939487
chr7	139556957	139557254	12.704370855080962
chr7	139584412	139584658	25.790511379397014
chr7	139938238	139938478	10.568199880917867
chr7	139950374	139950964	15.44878009537519
chr7	140036382	140036963	23.00464801657015
chr7	140047842	140048288	21.26943367158351
chr7	140048936	140049859	27.058950736230788
chr7	140102114	140102647	11.060239071693921
chr7	140125489	140125942	12.85578430462094
chr7	140137664	140138141	12.852613625036595
chr7	140881842	140882298	16.538348206302576
chr7	140922382	140922757	12.361006800333659
chr7	141008489	141008800	12.258704979703356
chr7	141042488	141042725	14.303067030282966
chr7	141047553	141048362	14.525955308647768
chr7	141079775	141080233	11.730736301455435
chr7	141100010	141100541	15.191421137017718
chr7	141122639	141123558	14.190671113422049
chr7	141168518	141168754	13.307644205578303
chr7	141215098	141215642	18.96153809042538
chr7	141327815	141328083	14.077046316061447
chr7	141392127	141392450	17.590970780458242
chr7	141414487	141414758	13.796460661940909
chr7	141437229	141437621	13.210545474169205
chr7	142095492	142095832	13.947836514080272
chr7	142284326	142285128	10.236991074317114
chr7	142481449	142481789	11.934879796645221
chr7	142522495	142522849	13.132799160682548
chr7	142610807	142611653	14.810511728832344
chr7	142660167	142661010	32.956420129162844
chr7	142967721	142968185	14.785241693258286
chr7	143068889	143069485	19.010889075746473
chr7	143461223	143461485	14.859447464688134
chr7	143502013	143502974	15.016389679090041
chr7	143548853	143549152	13.06806870208536
chr7	143748278	143748640	10.808848220340455
chr7	143829625	143829919	12.099461763083529
chr7	143978408	143978801	10.078341736441654
chr7	144582026	144582414	10.445769214138542
chr7	144838655	144839266	17.391036959209536
chr7	144895718	144895990	13.17031324260375
chr7	144940078	144940427	23.27609558979898
chr7	144941321	144941603	18.5318356879214
chr12	3235524	3235817	9.443843560007245
chr12	3310039	3310426	15.03414092199439
chr12	3550157	3550549	13.408086740240758
chr12	3792043	3792430	10.905358666905444
chr12	3808078	3808539	14.50410617199482
chr12	3825947	3826193	9.603276460151362
chr12	3891151	3891972	14.96724625888318
chr12	4038481	4038875	11.1586805854352
chr12	4077307	4077553	30.886997114352095
chr12	4234036	4234295	13.081800280390558
chr12	4417732	4417976	9.364629637022487
chr12	4769061	4769299	13.014790342635468
chr12	8299156	8299545	29.902488257400787
chr12	8313526	8313866	11.09283039149116
chr12	8499436	8499831	11.289194775834869
chr12	8771076	8771628	12.778896986574367
chr12	8899817	8900089	12.007463707643396
chr12	8921573	8922289	18.209415450442435
chr12	9581352	9581646	30.42581031436012
chr12	11149654	11150098	11.660902863150245
chr12	11265535	11266038	14.044363677857174
chr12	11437774	11438067	10.843490053769264
chr12	12580757	12581492	17.22897693867586
chr12	16894342	16894682	13.288612435845767
chr12	16999781	17000114	14.054345354303583
chr12	17690470	17690724	17.264033066006157
chr12	17881533	17881771	10.867803249038568
chr12	21111343	21111758	13.241862062661044
chr12	24572282	24572568	12.176678420780423
chr12	24651486	24652074	13.629749655723572
chr12	24830874	24831149	13.58585511641069
chr12	24974970	24975305	10.711415824605458
chr12	27311716	27312096	13.386616741983515
chr12	30911660	30912058	11.568569276800108
chr12	31950228	31950943	14.696684454537772
chr12	32168987	32169413	11.246013505917759
chr12	32819899	32820143	11.454333692300516
chr12	32953582	32954528	12.000901648660543
chr12	33929139	33929381	15.467782678682942
chr12	33958636	33959201	34.56578373866799
chr12	33967489	33967799	22.826807791186916
chr12	35534749	35535071	11.397903187674766
chr12	36156869	36157128	16.366475444042546
chr12	36381609	36381932	10.275315988912672
chr12	40037590	40037953	11.444600012019974
chr12	40222378	40223131	11.399964200864591
chr12	40445445	40445728	11.269048737974133
chr12	44269167	44269410	9.252801846084282
chr12	49382007	49382421	44.40424533051569
chr12	49385154	49385527	42.32439842428663
chr12	49391320	49392157	52.82877366260816
chr12	49400404	49401515	33.67108639288764
chr12	51347712	51348156	14.990662673572162
chr12	52603136	52603496	13.657700520091586
chr12	53247964	53248402	22.01774061542668
chr12	53253624	53253915	21.150137045948775
chr12	54656184	54656535	12.059593753597335
chr12	54863029	54863334	12.970104517702197
chr12	55302416	55302934	12.638583072824368
chr12	55598603	55599290	15.518740180624972
chr12	55600022	55600348	13.692010607456137
chr12	55836356	55836773	15.197549522637749
chr12	56521082	56521500	24.78681861840937
chr12	56529090	56529327	45.081297443888865
chr12	56529568	56529857	40.38711863983049
chr12	56535594	56536147	53.706465791836784
chr12	56612001	56613384	37.14689632506795
chr12	56614152	56614517	31.342776996142245
chr12	56636964	56637413	14.20794988156427
chr12	56689997	56690338	37.24292745058837
chr12	56691305	56691922	48.077292054360264
chr12	56700043	56700282	33.83837730216182
chr12	57196706	57197255	9.789276367979623
